log dump 1800
    i,  t(s),    U(V),    I(A), Tself, Tprob
  452,  4548,  3.8276,  0.5368,  24.2, 811.2
  453,  4558,  3.8273,  0.5368,  24.2, 811.2
  454,  4568,  3.8268,  0.5368,  24.1, 811.1
  455,  4578,  3.8263,  0.5368,  24.2, 811.2
  456,  4588,  3.8259,  0.5368,  24.1, 811.1
  457,  4598,  3.8256,  0.5369,  24.1, 811.1
  458,  4608,  3.8251,  0.5368,  24.1, 811.1
  459,  4618,  3.8247,  0.5368,  24.1, 811.1
  460,  4628,  3.8243,  0.5368,  24.1, 811.1
  461,  4638,  3.8239,  0.5368,  24.1, 811.1
  462,  4648,  3.8235,  0.5369,  24.1, 811.1
  463,  4658,  3.8230,  0.5368,  24.1, 811.1
  464,  4668,  3.8226,  0.5368,  24.1, 811.1
  465,  4678,  3.8223,  0.5368,  24.1, 811.1
  466,  4688,  3.8219,  0.5368,  24.1, 811.1
  467,  4698,  3.8215,  0.5368,  24.1, 811.1
  468,  4708,  3.8210,  0.5368,  24.1, 811.1
  469,  4718,  3.8205,  0.5368,  24.1, 811.1
  470,  4728,  3.8201,  0.5368,  24.1, 811.1
  471,  4738,  3.8197,  0.5368,  24.1, 811.1
  472,  4748,  3.8193,  0.5368,  24.1, 811.1
  473,  4758,  3.8189,  0.5368,  24.1, 811.1
  474,  4768,  3.8185,  0.5368,  24.1, 811.1
  475,  4778,  3.8180,  0.5368,  24.1, 811.1
  476,  4788,  3.8177,  0.5368,  24.1, 811.1
  477,  4798,  3.8171,  0.5368,  24.1, 811.1
  478,  4808,  3.8169,  0.5368,  24.1, 811.1
