2015/04/18 08:47:25,V,mA,mAh,mWh,T,S
2015/04/18 10:15:40,5.0515,23.835,39.067,197.324,20.5,5311
2015/04/18 10:15:41,5.0513,23.825,39.074,197.358,20.5,5312
2015/04/18 10:15:42,5.0517,23.785,39.080,197.391,20.5,5313
2015/04/18 10:15:43,5.0515,23.757,39.087,197.424,20.5,5314
2015/04/18 10:15:44,5.0514,23.747,39.093,197.458,20.5,5315
2015/04/18 10:15:45,5.0516,23.719,39.100,197.491,20.5,5316
2015/04/18 10:15:46,5.0515,23.701,39.107,197.524,20.5,5317
2015/04/18 10:15:47,5.0514,23.677,39.113,197.558,20.5,5318
2015/04/18 10:15:48,5.0518,23.647,39.120,197.591,20.5,5319
2015/04/18 10:15:49,5.0517,23.629,39.126,197.624,20.5,5320
2015/04/18 10:15:50,5.0515,23.612,39.133,197.657,20.5,5321
2015/04/18 10:15:51,5.0519,23.586,39.139,197.690,20.5,5322
2015/04/18 10:15:52,5.0518,23.551,39.146,197.723,20.5,5323
2015/04/18 10:15:53,5.0515,23.537,39.152,197.756,20.5,5324
2015/04/18 10:15:54,5.0518,23.519,39.159,197.790,20.5,5325
2015/04/18 10:15:55,5.0518,23.482,39.166,197.823,20.5,5326
2015/04/18 10:15:56,5.0516,23.464,39.172,197.855,20.5,5327
2015/04/18 10:15:57,5.0518,23.445,39.179,197.888,20.5,5328
2015/04/18 10:15:58,5.0519,23.420,39.185,197.921,20.5,5329
2015/04/18 10:15:59,5.0517,23.412,39.192,197.954,20.5,5330
2015/04/18 10:16:00,5.0519,23.374,39.198,197.987,20.5,5331
2015/04/18 10:16:01,5.0519,23.347,39.205,198.020,20.5,5332
2015/04/18 10:16:02,5.0518,23.339,39.211,198.053,20.5,5333
2015/04/18 10:16:03,5.0521,23.312,39.218,198.085,20.5,5334
2015/04/18 10:16:04,5.0519,23.293,39.224,198.118,20.5,5335
2015/04/18 10:16:05,5.0516,23.281,39.230,198.151,20.5,5336
2015/04/18 10:16:06,5.0519,23.253,39.237,198.183,20.5,5337
2015/04/18 10:16:07,5.0520,23.228,39.243,198.216,20.5,5338
2015/04/18 10:16:08,5.0519,23.222,39.250,198.249,20.5,5339
2015/04/18 10:16:09,5.0521,23.200,39.256,198.281,20.5,5340
2015/04/18 10:16:10,5.0520,23.162,39.263,198.314,20.5,5341
2015/04/18 10:16:11,5.0517,23.159,39.269,198.346,20.5,5342
2015/04/18 10:16:12,5.0519,23.127,39.276,198.379,20.5,5343
2015/04/18 10:16:13,5.0520,23.096,39.282,198.411,20.5,5344
2015/04/18 10:16:14,5.0519,23.091,39.288,198.444,20.5,5345
2015/04/18 10:16:15,5.0520,23.063,39.295,198.476,20.5,5346
2015/04/18 10:16:16,5.0516,23.198,39.301,198.508,20.5,5347
2015/04/18 10:16:17,5.0513,23.200,39.308,198.541,20.4,5348
2015/04/18 10:16:18,5.0515,23.164,39.314,198.573,20.4,5349
2015/04/18 10:16:19,5.0518,23.153,39.321,198.606,20.4,5350
2015/04/18 10:16:20,5.0514,23.133,39.327,198.638,20.4,5351
2015/04/18 10:16:21,5.0514,23.095,39.334,198.671,20.4,5352
2015/04/18 10:16:22,5.0518,23.085,39.340,198.703,20.4,5353
2015/04/18 10:16:23,5.0515,23.061,39.346,198.736,20.3,5354
2015/04/18 10:16:24,5.0516,23.027,39.353,198.768,20.3,5355
2015/04/18 10:16:25,5.0517,23.026,39.359,198.800,20.3,5356
2015/04/18 10:16:26,5.0515,23.004,39.366,198.833,20.3,5357
2015/04/18 10:16:27,5.0516,22.973,39.372,198.865,20.3,5358
2015/04/18 10:16:28,5.0517,22.958,39.378,198.897,20.3,5359
2015/04/18 10:16:29,5.0515,22.937,39.385,198.929,20.3,5360
2015/04/18 10:16:30,5.0516,22.909,39.391,198.962,20.3,5361
2015/04/18 10:16:31,5.0517,22.895,39.397,198.994,20.3,5362
2015/04/18 10:16:32,5.0516,22.873,39.404,199.026,20.3,5363
2015/04/18 10:16:33,5.0516,22.834,39.410,199.058,20.3,5364
2015/04/18 10:16:34,5.0517,22.824,39.416,199.090,20.3,5365
2015/04/18 10:16:35,5.0516,22.810,39.423,199.122,20.3,5366
2015/04/18 10:16:36,5.0516,22.776,39.429,199.154,20.3,5367
2015/04/18 10:16:37,5.0517,22.764,39.435,199.186,20.3,5368
2015/04/18 10:16:38,5.0518,22.741,39.442,199.218,20.3,5369
2015/04/18 10:16:39,5.0517,22.709,39.448,199.250,20.3,5370
2015/04/18 10:16:40,5.0517,22.712,39.454,199.282,20.3,5371
2015/04/18 10:16:41,5.0517,22.686,39.461,199.314,20.3,5372
2015/04/18 10:16:42,5.0517,22.646,39.467,199.345,20.3,5373
2015/04/18 10:16:43,5.0518,22.637,39.473,199.377,20.3,5374
2015/04/18 10:16:44,5.0517,22.615,39.480,199.409,20.3,5375
2015/04/18 10:16:45,5.0520,22.587,39.486,199.441,20.4,5376
2015/04/18 10:16:46,5.0518,22.575,39.492,199.472,20.3,5377
2015/04/18 10:16:47,5.0518,22.557,39.498,199.504,20.4,5378
2015/04/18 10:16:48,5.0520,22.528,39.505,199.536,20.4,5379
2015/04/18 10:16:49,5.0519,22.513,39.511,199.567,20.4,5380
2015/04/18 10:16:50,5.0518,22.489,39.517,199.599,20.4,5381
2015/04/18 10:16:51,5.0519,22.457,39.523,199.631,20.4,5382
2015/04/18 10:16:52,5.0519,22.449,39.530,199.662,20.4,5383
2015/04/18 10:16:53,5.0519,22.431,39.536,199.694,20.4,5384
2015/04/18 10:16:54,5.0520,22.393,39.542,199.725,20.4,5385
2015/04/18 10:16:55,5.0518,22.388,39.548,199.756,20.4,5386
2015/04/18 10:16:56,5.0518,22.365,39.555,199.788,20.5,5387
2015/04/18 10:16:57,5.0520,22.334,39.561,199.819,20.5,5388
2015/04/18 10:16:58,5.0520,22.331,39.567,199.851,20.5,5389
2015/04/18 10:16:59,5.0520,22.306,39.573,199.882,20.5,5390
2015/04/18 10:17:00,5.0522,22.270,39.579,199.913,20.4,5391
2015/04/18 10:17:01,5.0519,22.255,39.586,199.944,20.5,5392
2015/04/18 10:17:02,5.0519,22.235,39.592,199.976,20.5,5393
2015/04/18 10:17:03,5.0522,22.205,39.598,200.007,20.5,5394
2015/04/18 10:17:04,5.0520,22.195,39.604,200.038,20.5,5395
2015/04/18 10:17:05,5.0521,22.180,39.610,200.069,20.5,5396
2015/04/18 10:17:06,5.0522,22.147,39.616,200.100,20.5,5397
2015/04/18 10:17:07,5.0519,22.137,39.623,200.131,20.5,5398
2015/04/18 10:17:08,5.0522,22.120,39.629,200.162,20.5,5399
2015/04/18 10:17:09,5.0523,22.079,39.635,200.194,20.5,5400
2015/04/18 10:17:10,5.0520,22.073,39.641,200.225,20.5,5401
2015/04/18 10:17:11,5.0520,22.059,39.647,200.255,20.5,5402
2015/04/18 10:17:12,5.0522,22.021,39.653,200.286,20.5,5403
2015/04/18 10:17:13,5.0521,22.015,39.659,200.317,20.5,5404
2015/04/18 10:17:14,5.0521,21.994,39.666,200.348,20.5,5405
2015/04/18 10:17:15,5.0522,21.955,39.672,200.379,20.5,5406
2015/04/18 10:17:16,5.0522,21.962,39.678,200.410,20.5,5407
2015/04/18 10:17:17,5.0524,21.980,39.684,200.441,20.5,5408
2015/04/18 10:17:18,5.0527,21.744,39.690,200.472,20.5,5409
2015/04/18 10:17:19,5.0527,21.728,39.696,200.502,20.5,5410
2015/04/18 10:17:20,5.0524,21.709,39.702,200.533,20.5,5411
2015/04/18 10:17:21,5.0527,21.687,39.708,200.563,20.5,5412
2015/04/18 10:17:22,5.0527,21.657,39.714,200.593,20.5,5413
2015/04/18 10:17:23,5.0527,21.645,39.720,200.624,20.5,5414
2015/04/18 10:17:24,5.0528,21.628,39.726,200.654,20.5,5415
2015/04/18 10:17:25,5.0528,21.598,39.732,200.685,20.5,5416
2015/04/18 10:17:26,5.0525,21.584,39.738,200.715,20.5,5417
2015/04/18 10:17:27,5.0527,21.562,39.744,200.745,20.5,5418
2015/04/18 10:17:28,5.0528,21.541,39.750,200.775,20.5,5419
2015/04/18 10:17:29,5.0527,21.538,39.756,200.806,20.5,5420
2015/04/18 10:17:30,5.0529,21.509,39.762,200.836,20.5,5421
2015/04/18 10:17:31,5.0529,21.478,39.768,200.866,20.5,5422
2015/04/18 10:17:32,5.0527,21.472,39.774,200.896,20.5,5423
2015/04/18 10:17:33,5.0528,21.445,39.780,200.926,20.5,5424
2015/04/18 10:17:34,5.0525,21.419,39.786,200.957,20.5,5425
2015/04/18 10:17:35,5.0527,21.406,39.792,200.987,20.5,5426
2015/04/18 10:17:36,5.0528,21.386,39.798,201.017,20.5,5427
2015/04/18 10:17:37,5.0528,21.361,39.804,201.047,20.5,5428
2015/04/18 10:17:38,5.0528,21.364,39.810,201.077,20.5,5429
2015/04/18 10:17:39,5.0529,21.336,39.816,201.107,20.5,5430
2015/04/18 10:17:40,5.0528,21.305,39.822,201.137,20.5,5431
2015/04/18 10:17:41,5.0528,21.297,39.827,201.166,20.5,5432
2015/04/18 10:17:42,5.0528,21.278,39.833,201.196,20.5,5433
2015/04/18 10:17:43,5.0529,21.248,39.839,201.226,20.5,5434
2015/04/18 10:17:44,5.0529,21.240,39.845,201.256,20.5,5435
2015/04/18 10:17:45,5.0530,21.212,39.851,201.286,20.5,5436
2015/04/18 10:17:46,5.0529,21.194,39.857,201.316,20.5,5437
2015/04/18 10:17:47,5.0529,21.191,39.863,201.345,20.5,5438
2015/04/18 10:17:48,5.0529,21.158,39.869,201.375,20.5,5439
2015/04/18 10:17:49,5.0531,21.135,39.875,201.405,20.5,5440
2015/04/18 10:17:50,5.0529,21.139,39.881,201.434,20.5,5441
2015/04/18 10:17:51,5.0532,21.121,39.886,201.464,20.5,5442
2015/04/18 10:17:52,5.0530,21.085,39.892,201.494,20.5,5443
2015/04/18 10:17:53,5.0532,21.081,39.898,201.523,20.5,5444
2015/04/18 10:17:54,5.0531,21.053,39.904,201.553,20.5,5445
2015/04/18 10:17:55,5.0529,21.037,39.910,201.583,20.5,5446
2015/04/18 10:17:56,5.0530,21.039,39.916,201.612,20.5,5447
2015/04/18 10:17:57,5.0532,21.020,39.922,201.642,20.5,5448
2015/04/18 10:17:58,5.0529,20.983,39.927,201.671,20.5,5449
2015/04/18 10:17:59,5.0532,20.983,39.933,201.701,20.5,5450
2015/04/18 10:18:00,5.0533,20.959,39.939,201.730,20.5,5451
2015/04/18 10:18:01,5.0530,20.934,39.945,201.759,20.5,5452
2015/04/18 10:18:02,5.0531,20.930,39.951,201.789,20.5,5453
2015/04/18 10:18:03,5.0532,20.902,39.956,201.818,20.5,5454
2015/04/18 10:18:04,5.0531,20.872,39.962,201.848,20.5,5455
2015/04/18 10:18:05,5.0531,20.872,39.968,201.877,20.5,5456
2015/04/18 10:18:06,5.0534,20.852,39.974,201.906,20.5,5457
2015/04/18 10:18:07,5.0530,20.825,39.980,201.935,20.5,5458
2015/04/18 10:18:08,5.0531,20.817,39.985,201.965,20.5,5459
2015/04/18 10:18:09,5.0534,20.795,39.991,201.994,20.5,5460
2015/04/18 10:18:10,5.0533,20.773,39.997,202.023,20.4,5461
2015/04/18 10:18:11,5.0531,20.764,40.003,202.052,20.4,5462
2015/04/18 10:18:12,5.0532,20.739,40.009,202.081,20.4,5463
2015/04/18 10:18:13,5.0530,20.711,40.014,202.110,20.4,5464
2015/04/18 10:18:14,5.0532,20.713,40.020,202.140,20.3,5465
2015/04/18 10:18:15,5.0534,20.687,40.026,202.169,20.3,5466
2015/04/18 10:18:16,5.0529,20.791,40.032,202.198,20.3,5467
2015/04/18 10:18:17,5.0528,20.795,40.037,202.227,20.3,5468
2015/04/18 10:18:18,5.0530,20.769,40.043,202.256,20.3,5469
2015/04/18 10:18:19,5.0529,20.757,40.049,202.285,20.3,5470
2015/04/18 10:18:20,5.0529,20.741,40.055,202.314,20.3,5471
2015/04/18 10:18:21,5.0530,20.715,40.060,202.343,20.3,5472
2015/04/18 10:18:22,5.0529,20.703,40.066,202.372,20.3,5473
2015/04/18 10:18:23,5.0528,20.686,40.072,202.402,20.3,5474
2015/04/18 10:18:24,5.0531,20.651,40.078,202.431,20.3,5475
2015/04/18 10:18:25,5.0529,20.645,40.083,202.460,20.3,5476
2015/04/18 10:18:26,5.0529,20.633,40.089,202.489,20.3,5477
2015/04/18 10:18:27,5.0532,20.602,40.095,202.518,20.3,5478
2015/04/18 10:18:28,5.0528,20.600,40.101,202.546,20.3,5479
2015/04/18 10:18:29,5.0528,20.570,40.106,202.575,20.3,5480
2015/04/18 10:18:30,5.0530,20.547,40.112,202.604,20.3,5481
2015/04/18 10:18:31,5.0529,20.543,40.118,202.633,20.3,5482
2015/04/18 10:18:32,5.0529,20.515,40.123,202.662,20.3,5483
2015/04/18 10:18:33,5.0529,20.485,40.129,202.691,20.3,5484
2015/04/18 10:18:34,5.0529,20.478,40.135,202.719,20.4,5485
2015/04/18 10:18:35,5.0529,20.461,40.140,202.748,20.3,5486
2015/04/18 10:18:36,5.0532,20.435,40.146,202.777,20.4,5487
2015/04/18 10:18:37,5.0530,20.423,40.152,202.806,20.4,5488
2015/04/18 10:18:38,5.0530,20.407,40.157,202.834,20.4,5489
2015/04/18 10:18:39,5.0532,20.377,40.163,202.863,20.4,5490
2015/04/18 10:18:40,5.0531,20.366,40.169,202.891,20.4,5491
2015/04/18 10:18:41,5.0532,20.353,40.175,202.920,20.4,5492
2015/04/18 10:18:42,5.0532,20.313,40.180,202.949,20.4,5493
2015/04/18 10:18:43,5.0529,20.310,40.186,202.977,20.4,5494
2015/04/18 10:18:44,5.0532,20.296,40.191,203.006,20.4,5495
2015/04/18 10:18:45,5.0532,20.261,40.197,203.034,20.4,5496
2015/04/18 10:18:46,5.0532,20.263,40.203,203.063,20.4,5497
2015/04/18 10:18:47,5.0533,20.233,40.208,203.091,20.5,5498
2015/04/18 10:18:48,5.0532,20.204,40.214,203.119,20.5,5499
2015/04/18 10:18:49,5.0532,20.200,40.220,203.148,20.5,5500
2015/04/18 10:18:50,5.0532,20.179,40.225,203.176,20.5,5501
2015/04/18 10:18:51,5.0532,20.157,40.231,203.204,20.5,5502
2015/04/18 10:18:52,5.0531,20.145,40.236,203.233,20.5,5503
2015/04/18 10:18:53,5.0531,20.132,40.242,203.261,20.5,5504
2015/04/18 10:18:54,5.0533,20.101,40.248,203.289,20.5,5505
2015/04/18 10:18:55,5.0531,20.093,40.253,203.318,20.5,5506
2015/04/18 10:18:56,5.0534,20.079,40.259,203.346,20.5,5507
2015/04/18 10:18:57,5.0532,20.044,40.264,203.374,20.4,5508
2015/04/18 10:18:58,5.0532,20.032,40.270,203.402,20.4,5509
2015/04/18 10:18:59,5.0534,20.019,40.275,203.430,20.4,5510
2015/04/18 10:19:00,5.0532,19.986,40.281,203.458,20.4,5511
2015/04/18 10:19:01,5.0532,19.979,40.287,203.486,20.4,5512
2015/04/18 10:19:02,5.0532,19.959,40.292,203.514,20.4,5513
2015/04/18 10:19:03,5.0532,19.923,40.298,203.542,20.4,5514
2015/04/18 10:19:04,5.0534,19.922,40.303,203.570,20.4,5515
2015/04/18 10:19:05,5.0533,19.908,40.309,203.598,20.4,5516
2015/04/18 10:19:06,5.0533,19.886,40.314,203.626,20.4,5517
2015/04/18 10:19:07,5.0532,19.878,40.320,203.654,20.4,5518
2015/04/18 10:19:08,5.0535,19.855,40.325,203.682,20.5,5519
2015/04/18 10:19:09,5.0533,19.834,40.331,203.710,20.4,5520
2015/04/18 10:19:10,5.0531,19.809,40.336,203.738,20.5,5521
2015/04/18 10:19:11,5.0535,19.796,40.342,203.766,20.5,5522
2015/04/18 10:19:12,5.0534,19.780,40.347,203.793,20.5,5523
2015/04/18 10:19:13,5.0534,19.758,40.353,203.821,20.5,5524
2015/04/18 10:19:14,5.0534,19.747,40.358,203.849,20.5,5525
2015/04/18 10:19:15,5.0532,19.715,40.364,203.877,20.5,5526
2015/04/18 10:19:16,5.0533,19.701,40.369,203.904,20.4,5527
2015/04/18 10:19:17,5.0539,19.749,40.375,203.932,20.4,5528
2015/04/18 10:19:18,5.0539,19.496,40.380,203.960,20.4,5529
2015/04/18 10:19:19,5.0538,19.474,40.386,203.987,20.4,5530
2015/04/18 10:19:20,5.0539,19.484,40.391,204.014,20.3,5531
2015/04/18 10:19:21,5.0538,19.453,40.396,204.042,20.4,5532
2015/04/18 10:19:22,5.0538,19.424,40.402,204.069,20.3,5533
2015/04/18 10:19:23,5.0539,19.414,40.407,204.096,20.3,5534
2015/04/18 10:19:24,5.0539,19.393,40.413,204.123,20.3,5535
2015/04/18 10:19:25,5.0537,19.369,40.418,204.151,20.3,5536
2015/04/18 10:19:26,5.0540,19.367,40.423,204.178,20.3,5537
2015/04/18 10:19:27,5.0538,19.343,40.429,204.205,20.3,5538
2015/04/18 10:19:28,5.0538,19.317,40.434,204.232,20.3,5539
2015/04/18 10:19:29,5.0540,19.314,40.440,204.259,20.3,5540
2015/04/18 10:19:30,5.0539,19.288,40.445,204.286,20.3,5541
2015/04/18 10:19:31,5.0538,19.264,40.450,204.314,20.3,5542
2015/04/18 10:19:32,5.0540,19.260,40.456,204.341,20.3,5543
2015/04/18 10:19:33,5.0540,19.231,40.461,204.368,20.3,5544
2015/04/18 10:19:34,5.0538,19.204,40.466,204.395,20.3,5545
2015/04/18 10:19:35,5.0539,19.199,40.472,204.422,20.3,5546
2015/04/18 10:19:36,5.0539,19.180,40.477,204.449,20.2,5547
2015/04/18 10:19:37,5.0538,19.163,40.482,204.475,20.2,5548
2015/04/18 10:19:38,5.0541,19.167,40.488,204.502,20.3,5549
2015/04/18 10:19:39,5.0542,19.141,40.493,204.529,20.3,5550
2015/04/18 10:19:40,5.0541,19.107,40.498,204.556,20.3,5551
2015/04/18 10:19:41,5.0542,19.107,40.504,204.583,20.3,5552
2015/04/18 10:19:42,5.0542,19.078,40.509,204.610,20.3,5553
2015/04/18 10:19:43,5.0541,19.057,40.514,204.637,20.3,5554
2015/04/18 10:19:44,5.0541,19.052,40.519,204.663,20.3,5555
2015/04/18 10:19:45,5.0542,19.024,40.525,204.690,20.3,5556
2015/04/18 10:19:46,5.0542,19.001,40.530,204.717,20.3,5557
2015/04/18 10:19:47,5.0540,19.001,40.535,204.743,20.3,5558
2015/04/18 10:19:48,5.0543,18.981,40.541,204.770,20.3,5559
2015/04/18 10:19:49,5.0539,18.960,40.546,204.797,20.3,5560
2015/04/18 10:19:50,5.0540,18.953,40.551,204.823,20.3,5561
2015/04/18 10:19:51,5.0540,18.934,40.556,204.850,20.3,5562
2015/04/18 10:19:52,5.0542,18.907,40.562,204.877,20.3,5563
2015/04/18 10:19:53,5.0542,18.891,40.567,204.903,20.3,5564
2015/04/18 10:19:54,5.0543,18.869,40.572,204.930,20.3,5565
2015/04/18 10:19:55,5.0542,18.854,40.577,204.956,20.3,5566
2015/04/18 10:19:56,5.0542,18.855,40.583,204.983,20.3,5567
2015/04/18 10:19:57,5.0541,18.820,40.588,205.009,20.3,5568
2015/04/18 10:19:58,5.0540,18.794,40.593,205.036,20.3,5569
2015/04/18 10:19:59,5.0540,18.794,40.598,205.062,20.3,5570
2015/04/18 10:20:00,5.0542,18.772,40.604,205.088,20.2,5571
2015/04/18 10:20:01,5.0541,18.752,40.609,205.115,20.2,5572
2015/04/18 10:20:02,5.0540,18.752,40.614,205.141,20.2,5573
2015/04/18 10:20:03,5.0544,18.715,40.619,205.167,20.2,5574
2015/04/18 10:20:04,5.0541,18.690,40.624,205.194,20.2,5575
2015/04/18 10:20:05,5.0542,18.691,40.630,205.220,20.2,5576
2015/04/18 10:20:06,5.0543,18.674,40.635,205.246,20.1,5577
2015/04/18 10:20:07,5.0542,18.645,40.640,205.272,20.2,5578
2015/04/18 10:20:08,5.0542,18.636,40.645,205.298,20.2,5579
2015/04/18 10:20:09,5.0543,18.615,40.650,205.325,20.2,5580
2015/04/18 10:20:10,5.0540,18.595,40.656,205.351,20.2,5581
2015/04/18 10:20:11,5.0542,18.599,40.661,205.377,20.1,5582
2015/04/18 10:20:12,5.0543,18.568,40.666,205.403,20.1,5583
2015/04/18 10:20:13,5.0542,18.541,40.671,205.429,20.1,5584
2015/04/18 10:20:14,5.0541,18.537,40.676,205.455,20.1,5585
2015/04/18 10:20:15,5.0542,18.517,40.681,205.481,20.1,5586
2015/04/18 10:20:16,5.0538,18.616,40.686,205.507,20.1,5587
2015/04/18 10:20:17,5.0539,18.621,40.692,205.533,20.0,5588
2015/04/18 10:20:18,5.0540,18.586,40.697,205.559,20.0,5589
2015/04/18 10:20:19,5.0538,18.581,40.702,205.585,20.0,5590
2015/04/18 10:20:20,5.0538,18.565,40.707,205.612,20.0,5591
2015/04/18 10:20:21,5.0540,18.536,40.712,205.638,20.0,5592
2015/04/18 10:20:22,5.0539,18.533,40.717,205.664,20.1,5593
2015/04/18 10:20:23,5.0539,18.513,40.723,205.690,20.1,5594
2015/04/18 10:20:24,5.0540,18.477,40.728,205.716,20.1,5595
2015/04/18 10:20:25,5.0538,18.474,40.733,205.742,20.0,5596
2015/04/18 10:20:26,5.0540,18.459,40.738,205.767,20.1,5597
2015/04/18 10:20:27,5.0540,18.432,40.743,205.793,20.1,5598
2015/04/18 10:20:28,5.0540,18.417,40.748,205.819,20.1,5599
2015/04/18 10:20:29,5.0541,18.400,40.753,205.845,20.1,5600
2015/04/18 10:20:30,5.0539,18.373,40.758,205.871,20.1,5601
2015/04/18 10:20:31,5.0540,18.363,40.764,205.897,20.1,5602
2015/04/18 10:20:32,5.0539,18.348,40.769,205.923,20.1,5603
2015/04/18 10:20:33,5.0541,18.312,40.774,205.948,20.1,5604
2015/04/18 10:20:34,5.0541,18.311,40.779,205.974,20.1,5605
2015/04/18 10:20:35,5.0542,18.306,40.784,206.000,20.1,5606
2015/04/18 10:20:36,5.0543,18.273,40.789,206.025,20.1,5607
2015/04/18 10:20:37,5.0542,18.271,40.794,206.051,20.1,5608
2015/04/18 10:20:38,5.0542,18.249,40.799,206.077,20.1,5609
2015/04/18 10:20:39,5.0541,18.220,40.804,206.102,20.1,5610
2015/04/18 10:20:40,5.0542,18.218,40.809,206.128,20.1,5611
2015/04/18 10:20:41,5.0543,18.189,40.814,206.153,20.1,5612
2015/04/18 10:20:42,5.0542,18.164,40.819,206.179,20.1,5613
2015/04/18 10:20:43,5.0542,18.163,40.824,206.205,20.1,5614
2015/04/18 10:20:44,5.0543,18.145,40.829,206.230,20.1,5615
2015/04/18 10:20:45,5.0542,18.123,40.834,206.255,20.1,5616
2015/04/18 10:20:46,5.0541,18.108,40.840,206.281,20.1,5617
2015/04/18 10:20:47,5.0545,18.092,40.845,206.306,20.1,5618
2015/04/18 10:20:48,5.0542,18.081,40.850,206.332,20.1,5619
2015/04/18 10:20:49,5.0541,18.060,40.855,206.357,20.1,5620
2015/04/18 10:20:50,5.0545,18.055,40.860,206.382,20.1,5621
2015/04/18 10:20:51,5.0542,18.026,40.865,206.408,20.1,5622
2015/04/18 10:20:52,5.0544,18.010,40.870,206.433,20.2,5623
2015/04/18 10:20:53,5.0544,18.010,40.875,206.458,20.1,5624
2015/04/18 10:20:54,5.0542,17.978,40.880,206.484,20.1,5625
2015/04/18 10:20:55,5.0544,17.968,40.885,206.509,20.1,5626
2015/04/18 10:20:56,5.0544,17.962,40.890,206.534,20.2,5627
2015/04/18 10:20:57,5.0542,17.933,40.895,206.559,20.2,5628
2015/04/18 10:20:58,5.0543,17.934,40.900,206.585,20.2,5629
2015/04/18 10:20:59,5.0544,17.908,40.905,206.610,20.2,5630
2015/04/18 10:21:00,5.0543,17.884,40.910,206.635,20.2,5631
2015/04/18 10:21:01,5.0542,17.879,40.915,206.660,20.2,5632
2015/04/18 10:21:02,5.0547,17.864,40.919,206.685,20.2,5633
2015/04/18 10:21:03,5.0545,17.849,40.924,206.710,20.2,5634
2015/04/18 10:21:04,5.0544,17.824,40.929,206.735,20.2,5635
2015/04/18 10:21:05,5.0544,17.811,40.934,206.760,20.2,5636
2015/04/18 10:21:06,5.0542,17.802,40.939,206.785,20.2,5637
2015/04/18 10:21:07,5.0543,17.789,40.944,206.810,20.2,5638
2015/04/18 10:21:08,5.0545,17.776,40.949,206.835,20.2,5639
2015/04/18 10:21:09,5.0545,17.749,40.954,206.860,20.2,5640
2015/04/18 10:21:10,5.0544,17.737,40.959,206.885,20.2,5641
2015/04/18 10:21:11,5.0545,17.736,40.964,206.910,20.2,5642
2015/04/18 10:21:12,5.0544,17.709,40.969,206.935,20.2,5643
2015/04/18 10:21:13,5.0544,17.700,40.974,206.960,20.2,5644
2015/04/18 10:21:14,5.0545,17.684,40.979,206.985,20.2,5645
2015/04/18 10:21:15,5.0543,17.658,40.984,207.009,20.2,5646
2015/04/18 10:21:16,5.0544,17.657,40.989,207.034,20.2,5647
2015/04/18 10:21:17,5.0549,17.693,40.994,207.059,20.2,5648
2015/04/18 10:21:18,5.0547,17.445,40.998,207.084,20.2,5649
2015/04/18 10:21:19,5.0547,17.414,41.003,207.108,20.2,5650
2015/04/18 10:21:20,5.0548,17.419,41.008,207.133,20.2,5651
2015/04/18 10:21:21,5.0549,17.399,41.013,207.157,20.2,5652
2015/04/18 10:21:22,5.0548,17.381,41.018,207.182,20.2,5653
2015/04/18 10:21:23,5.0549,17.377,41.023,207.206,20.2,5654
2015/04/18 10:21:24,5.0548,17.351,41.027,207.231,20.2,5655
2015/04/18 10:21:25,5.0547,17.330,41.032,207.255,20.2,5656
2015/04/18 10:21:26,5.0548,17.334,41.037,207.279,20.1,5657
2015/04/18 10:21:27,5.0547,17.316,41.042,207.304,20.1,5658
2015/04/18 10:21:28,5.0545,17.286,41.047,207.328,20.1,5659
2015/04/18 10:21:29,5.0547,17.286,41.051,207.352,20.1,5660
2015/04/18 10:21:30,5.0549,17.267,41.056,207.376,20.1,5661
2015/04/18 10:21:31,5.0548,17.243,41.061,207.401,20.1,5662
2015/04/18 10:21:32,5.0548,17.238,41.066,207.425,20.1,5663
2015/04/18 10:21:33,5.0548,17.217,41.071,207.449,20.1,5664
2015/04/18 10:21:34,5.0548,17.194,41.075,207.473,20.1,5665
2015/04/18 10:21:35,5.0548,17.195,41.080,207.497,20.1,5666
2015/04/18 10:21:36,5.0548,17.176,41.085,207.522,20.1,5667
2015/04/18 10:21:37,5.0548,17.155,41.090,207.546,20.1,5668
2015/04/18 10:21:38,5.0549,17.162,41.095,207.570,20.1,5669
2015/04/18 10:21:39,5.0549,17.138,41.099,207.594,20.2,5670
2015/04/18 10:21:40,5.0548,17.120,41.104,207.618,20.2,5671
2015/04/18 10:21:41,5.0548,17.125,41.109,207.642,20.1,5672
2015/04/18 10:21:42,5.0547,17.092,41.114,207.666,20.1,5673
2015/04/18 10:21:43,5.0548,17.069,41.118,207.690,20.2,5674
2015/04/18 10:21:44,5.0547,17.066,41.123,207.714,20.2,5675
2015/04/18 10:21:45,5.0547,17.052,41.128,207.738,20.2,5676
2015/04/18 10:21:46,5.0549,17.038,41.133,207.762,20.2,5677
2015/04/18 10:21:47,5.0548,17.037,41.137,207.786,20.2,5678
2015/04/18 10:21:48,5.0549,17.009,41.142,207.810,20.2,5679
2015/04/18 10:21:49,5.0550,16.990,41.147,207.834,20.2,5680
2015/04/18 10:21:50,5.0549,16.993,41.151,207.857,20.2,5681
2015/04/18 10:21:51,5.0549,16.968,41.156,207.881,20.2,5682
2015/04/18 10:21:52,5.0548,16.937,41.161,207.905,20.2,5683
