    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
  974,    2930,  7.6766,  1.7780, 0.881, 3.219
  975,    2933,  7.6756,  1.7783, 0.881, 3.219
  976,    2936,  7.6766,  1.7783, 0.881, 3.219
  977,    2939,  7.6753,  1.7783, 0.881, 3.219
  978,    2942,  7.6751,  1.7785, 0.881, 3.219
  979,    2945,  7.6758,  1.7787, 0.881, 3.219
  980,    2948,  7.6763,  1.7786, 0.881, 3.219
  981,    2951,  7.6753,  1.7789, 0.881, 3.219
  982,    2954,  7.6761,  1.7796, 0.882, 3.218
  983,    2957,  7.6751,  1.7838, 0.882, 3.219
  984,    2960,  7.6758,  1.7884, 0.883, 3.219
  985,    2963,  7.6758,  1.7796, 0.881, 3.218
  986,    2966,  7.6748,  1.7799, 0.881, 3.219
  987,    2969,  7.6748,  1.7801, 0.881, 3.219
  988,    2972,  7.6763,  1.7802, 0.881, 3.219
  989,    2975,  7.6743,  1.7850, 0.882, 3.219
  990,    2978,  7.6758,  1.7850, 0.882, 3.219
  991,    2981,  7.6746,  1.7859, 0.881, 3.220
  992,    2984,  7.6743,  1.7811, 0.882, 3.218
  993,    2987,  7.6200,  1.8073, 0.883, 3.145
  994,    2990,  7.6748,  1.7812, 0.881, 3.219
  995,    2993,  7.6756,  1.7816, 0.881, 3.219
  996,    2996,  7.6761,  1.7817, 0.881, 3.219
  997,    2999,  7.6778,  1.7820, 0.882, 3.219
  998,    3002,  7.8781,  1.7386, 0.877, 3.215
  999,    3005,  7.8791,  1.7345, 0.878, 3.216
 1000,    3008,  7.8774,  1.7354, 0.876, 3.214
 1001,    3011,  7.8759,  1.7350, 0.876, 3.215
 1002,    3014,  7.8774,  1.7355, 0.877, 3.214
 1003,    3017,  7.8771,  1.7354, 0.877, 3.215
 1004,    3020,  7.8781,  1.7357, 0.877, 3.214
 1005,    3023,  7.8756,  1.7355, 0.877, 3.214
 1006,    3026,  7.8764,  1.7400, 0.877, 3.215
 1007,    3029,  7.8784,  1.7404, 0.878, 3.214
 1008,    3032,  7.8761,  1.7367, 0.876, 3.214
 1009,    3035,  7.8779,  1.7593, 0.877, 3.214
 1010,    3038,  7.6768,  1.7843, 0.882, 3.220
 1011,    3041,  7.6753,  1.7905, 0.882, 3.220
 1012,    3044,  7.6753,  1.7889, 0.883, 3.220
 1013,    3047,  7.6741,  1.7848, 0.883, 3.219
 1014,    3050,  7.6748,  1.7900, 0.883, 3.220
 1015,    3053,  7.6731,  1.7855, 0.882, 3.219
 1016,    3056,  7.6756,  1.7857, 0.882, 3.219
 1017,    3059,  7.6748,  1.7859, 0.883, 3.220
 1018,    3062,  7.6768,  1.7859, 0.883, 3.220
 1019,    3065,  7.6758,  1.7862, 0.882, 3.220
 1020,    3068,  7.6766,  1.7864, 0.882, 3.220
 1021,    3071,  7.8754,  1.7427, 0.877, 3.215
 1022,    3074,  7.8804,  1.7429, 0.878, 3.215
 1023,    3077,  7.8771,  1.7391, 0.877, 3.215
 1024,    3080,  7.8791,  1.7391, 0.877, 3.215
 1025,    3083,  7.8746,  1.7391, 0.876, 3.214
 1026,    3086,  7.8789,  1.7395, 0.877, 3.215
 1027,    3089,  7.8761,  1.7398, 0.877, 3.214
 1028,    3092,  7.8754,  1.7400, 0.877, 3.215
 1029,    3095,  7.8754,  1.7443, 0.878, 3.214
 1030,    3098,  7.8771,  1.7400, 0.877, 3.215
 1031,    3101,  7.8774,  1.7537, 0.877, 3.215
 1032,    3104,  7.8781,  1.7407, 0.877, 3.215
 1033,    3107,  7.6756,  1.7888, 0.883, 3.220
 1034,    3110,  7.6766,  1.7889, 0.882, 3.220
 1035,    3113,  7.6746,  1.7890, 0.883, 3.220
 1036,    3116,  7.6763,  1.7933, 0.884, 3.221
 1037,    3119,  7.6758,  1.7934, 0.883, 3.220
 1038,    3122,  7.6763,  1.7895, 0.883, 3.219
 1039,    3125,  7.6756,  1.7898, 0.883, 3.220
 1040,    3128,  7.6768,  1.7900, 0.882, 3.220
 1041,    3131,  7.6748,  1.7900, 0.883, 3.220
 1042,    3134,  7.6728,  1.7902, 0.882, 3.220
 1043,    3137,  7.6753,  1.7907, 0.883, 3.220
 1044,    3140,  7.6761,  1.7951, 0.884, 3.221
 1045,    3143,  7.6746,  1.7908, 0.883, 3.220
 1046,    3146,  7.6753,  1.7910, 0.883, 3.220
 1047,    3149,  7.6778,  1.7908, 0.883, 3.219
 1048,    3152,  7.6761,  1.7913, 0.884, 3.221
 1049,    3155,  7.6776,  1.5257, 0.883, 3.220
 1050,    3158,  7.6776,  1.7913, 0.883, 3.220
 1051,    3161,  7.6771,  1.8065, 0.884, 3.221
 1052,    3164,  7.6766,  1.7960, 0.883, 3.221
 1053,    3167,  7.6766,  1.7920, 0.882, 3.220
 1054,    3170,  7.6776,  1.7923, 0.883, 3.221
 1055,    3173,  7.6756,  1.7924, 0.883, 3.220
 1056,    3176,  7.6509,  1.4358, 0.841, 3.181
 1057,    3179,  7.6527,  1.4474, 0.843, 3.182
 1058,    3182,  7.4514,  1.4702, 0.845, 3.184
 1059,    3185,  7.4511,  1.4702, 0.845, 3.185
 1060,    3188,  7.4519,  1.4704, 0.844, 3.184
 1061,    3191,  7.4526,  1.4745, 0.846, 3.185
 1062,    3194,  7.4541,  1.4699, 0.845, 3.185
 1063,    3197,  7.4511,  1.4699, 0.845, 3.184
 1064,    3200,  7.4531,  1.4699, 0.845, 3.185
 1065,    3203,  7.4529,  1.4697, 0.844, 3.185
 1066,    3206,  7.4511,  1.4696, 0.845, 3.184
 1067,    3209,  7.4516,  1.4696, 0.844, 3.184
 1068,    3212,  7.4511,  1.4697, 0.844, 3.184
 1069,    3215,  7.4514,  1.4697, 0.844, 3.184
 1070,    3218,  7.2772,  1.5076, 0.849, 3.189
 1071,    3221,  7.2767,  1.5279, 0.850, 3.189
 1072,    3224,  7.2750,  1.5122, 0.850, 3.189
 1073,    3227,  7.2750,  1.5077, 0.849, 3.189
 1074,    3230,  7.2762,  1.5077, 0.849, 3.188
 1075,    3233,  7.2762,  1.5076, 0.849, 3.189
 1076,    3236,  7.2752,  1.5128, 0.850, 3.189
 1077,    3239,  7.2752,  1.5081, 0.850, 3.188
 1078,    3242,  7.2772,  1.5127, 0.850, 3.190
 1079,    3245,  7.2772,  1.5082, 0.849, 3.189
 1080,    3248,  7.2760,  1.5079, 0.849, 3.190
 1081,    3251,  7.2755,  1.5084, 0.849, 3.188
 1082,    3254,  7.2762,  1.5082, 0.849, 3.189
 1083,    3257,  7.0774,  1.5719, 0.856, 3.196
 1084,    3260,  7.0759,  1.5548, 0.855, 3.194
 1085,    3263,  7.0767,  1.5548, 0.855, 3.194
 1086,    3266,  7.0764,  1.5548, 0.855, 3.193
 1087,    3269,  7.0777,  1.5548, 0.855, 3.194
 1088,    3272,  7.0759,  1.5551, 0.855, 3.194
 1089,    3275,  7.0769,  1.5548, 0.855, 3.194
 1090,    3278,  7.0769,  1.5549, 0.855, 3.194
 1091,    3281,  7.0779,  1.5789, 0.857, 3.197
 1092,    3284,  7.0734,  1.5551, 0.854, 3.193
 1093,    3287,  7.0767,  1.5553, 0.855, 3.193
 1094,    3290,  7.0747,  1.5601, 0.855, 3.193
 1095,    3293,  6.8789,  1.6081, 0.863, 3.201
 1096,    3296,  6.8786,  1.6306, 0.863, 3.201
 1097,    3299,  6.8759,  1.6055, 0.860, 3.199
 1098,    3302,  6.8754,  1.6055, 0.861, 3.199
 1099,    3305,  6.8754,  1.6056, 0.860, 3.199
 1100,    3308,  6.8774,  1.6058, 0.861, 3.200
 1101,    3311,  6.8784,  1.6106, 0.861, 3.199
 1102,    3314,  6.8751,  1.6060, 0.861, 3.199
 1103,    3317,  6.8791,  1.6063, 0.861, 3.201
 1104,    3320,  6.8774,  1.6112, 0.862, 3.200
 1105,    3323,  6.8781,  1.6111, 0.861, 3.201
 1106,    3326,  6.8759,  1.6066, 0.861, 3.199
 1107,    3329,  6.8749,  1.6066, 0.860, 3.200
 1108,    3332,  6.6821,  1.6587, 0.867, 3.206
 1109,    3335,  6.6811,  1.6590, 0.867, 3.206
 1110,    3338,  6.6834,  1.6592, 0.867, 3.206
 1111,    3341,  6.6859,  1.6919, 0.870, 3.209
 1112,    3344,  6.6821,  1.6594, 0.867, 3.206
 1113,    3347,  6.6839,  1.6592, 0.867, 3.205
 1114,    3350,  6.6834,  1.6595, 0.867, 3.206
 1115,    3353,  6.6844,  1.6650, 0.868, 3.206
 1116,    3356,  6.6856,  1.6673, 0.869, 3.208
 1117,    3359,  6.6831,  1.6597, 0.867, 3.205
 1118,    3362,  6.6824,  1.6602, 0.867, 3.206
 1119,    3365,  6.6814,  1.6600, 0.867, 3.205
 1120,    3368,  6.5128,  1.7248, 0.875, 3.213
 1121,    3371,  6.5123,  1.7106, 0.874, 3.211
 1122,    3374,  6.5110,  1.7101, 0.873, 3.211
 1123,    3377,  6.5105,  1.7157, 0.874, 3.211
 1124,    3380,  6.5125,  1.7109, 0.873, 3.211
 1125,    3383,  6.5123,  1.7107, 0.873, 3.211
 1126,    3386,  6.5133,  1.7171, 0.873, 3.212
 1127,    3389,  6.5123,  1.7241, 0.876, 3.214
 1128,    3392,  6.5143,  1.7107, 0.873, 3.211
 1129,    3395,  6.5130,  1.7116, 0.873, 3.211
 1130,    3398,  6.5135,  1.7114, 0.873, 3.212
 1131,    3401,  6.5125,  1.7182, 0.874, 3.213
 1132,    3404,  6.5118,  1.7117, 0.873, 3.212
 1133,    3407,  6.3115,  1.7740, 0.881, 3.218
 1134,    3410,  6.3115,  1.7745, 0.881, 3.218
 1135,    3413,  6.3148,  1.7744, 0.881, 3.218
 1136,    3416,  6.3138,  1.7840, 0.882, 3.219
 1137,    3419,  6.3121,  1.7804, 0.881, 3.219
 1138,    3422,  6.3128,  1.7751, 0.881, 3.218
 1139,    3425,  6.3136,  1.7753, 0.881, 3.218
 1140,    3428,  6.3138,  1.7756, 0.881, 3.218
 1141,    3431,  6.3128,  1.7755, 0.881, 3.218
 1142,    3434,  6.3141,  1.7753, 0.881, 3.218
 1143,    3437,  6.3138,  1.7755, 0.881, 3.218
 1144,    3440,  6.3115,  1.7758, 0.881, 3.217
 1145,    3443,  6.1123,  1.8520, 0.890, 3.226
 1146,    3446,  6.1103,  1.8516, 0.889, 3.226
 1147,    3449,  6.1101,  1.8448, 0.889, 3.225
 1148,    3452,  6.1095,  1.8450, 0.889, 3.225
 1149,    3455,  6.1106,  1.8453, 0.889, 3.225
 1150,    3458,  6.1111,  1.8448, 0.889, 3.226
 1151,    3461,  6.1161,  1.8456, 0.892, 3.228
 1152,    3464,  6.1113,  1.8453, 0.889, 3.226
 1153,    3467,  6.1143,  1.8460, 0.889, 3.226
 1154,    3470,  6.1138,  1.8458, 0.889, 3.227
 1155,    3473,  6.1138,  1.8455, 0.889, 3.225
 1156,    3476,  6.1128,  1.8633, 0.889, 3.225
 1157,    3479,  6.1156,  1.8523, 0.889, 3.227
 1158,    3482,  6.1148,  1.8475, 0.891, 3.227
 1159,    3485,  6.1141,  1.8470, 0.889, 3.227
 1160,    3488,  6.1133,  1.8468, 0.889, 3.226
 1161,    3491,  6.1138,  1.8470, 0.889, 3.225
 1162,    3494,  6.1116,  1.8470, 0.889, 3.226
 1163,    3497,  6.1123,  1.8470, 0.890, 3.225
 1164,    3500,  6.1108,  1.8473, 0.889, 3.226
 1165,    3503,  6.1136,  1.8475, 0.890, 3.225
 1166,    3506,  6.1116,  1.8478, 0.889, 3.226
 1167,    3509,  6.1164,  1.8535, 0.891, 3.227
 1168,    3512,  6.1159,  1.8476, 0.889, 3.226
 1169,    3515,  6.1121,  1.8482, 0.890, 3.226
 1170,    3518,  5.9202,  1.9348, 0.900, 3.235
 1171,    3521,  5.9199,  1.9338, 0.899, 3.235
 1172,    3524,  6.1126,  1.8484, 0.890, 3.226
 1173,    3527,  6.1121,  1.8489, 0.889, 3.226
 1174,    3530,  6.1126,  1.8489, 0.889, 3.226
 1175,    3533,  6.1151,  1.8489, 0.889, 3.227
 1176,    3536,  6.1126,  1.8491, 0.889, 3.226
 1177,    3539,  6.1128,  1.8494, 0.890, 3.226
 1178,    3542,  6.1146,  1.8494, 0.890, 3.227
 1179,    3545,  6.1143,  1.8496, 0.890, 3.227
 1180,    3548,  6.1141,  1.8499, 0.889, 3.225
 1181,    3551,  6.1143,  1.8499, 0.889, 3.227
 1182,    3554,  6.1133,  1.8497, 0.890, 3.226
 1183,    3557,  6.1136,  1.8501, 0.890, 3.226
 1184,    3560,  6.1148,  1.8501, 0.890, 3.226
 1185,    3563,  6.1133,  1.8506, 0.890, 3.227
 1186,    3566,  6.1111,  1.8506, 0.890, 3.226
 1187,    3569,  6.1156,  1.8564, 0.891, 3.228
 1188,    3572,  6.1148,  1.8512, 0.890, 3.227
 1189,    3575,  6.1131,  1.8516, 0.889, 3.227
 1190,    3578,  6.1146,  1.8576, 0.891, 3.226
 1191,    3581,  6.1164,  1.8572, 0.890, 3.228
 1192,    3584,  6.1126,  1.8518, 0.890, 3.226
 1193,    3587,  6.1133,  1.8520, 0.890, 3.226
 1194,    3590,  6.1133,  1.8520, 0.890, 3.227
 1195,    3593,  5.9229,  1.9355, 0.900, 3.237
 1196,    3596,  6.1138,  1.8528, 0.890, 3.227
 1197,    3599,  6.1151,  1.8527, 0.890, 3.228
 1198,    3602,  6.1128,  1.8528, 0.890, 3.227
 1199,    3605,  6.1153,  1.8532, 0.890, 3.228
 1200,    3608,  6.1131,  1.8532, 0.890, 3.226
 1201,    3611,  6.1161,  1.8533, 0.890, 3.227
 1202,    3614,  6.1138,  1.8537, 0.890, 3.227
 1203,    3617,  6.1146,  1.8535, 0.890, 3.228
 1204,    3620,  6.0813,  1.8176, 0.835, 3.177
 1205,    3623,  6.1174,  1.8542, 0.890, 3.227
 1206,    3626,  6.1151,  1.8543, 0.890, 3.228
 1207,    3629,  6.1146,  1.8600, 0.891, 3.227
 1208,    3632,  5.9630,  1.9290, 0.898, 3.234
 1209,    3635,  6.1151,  1.8550, 0.890, 3.227
 1210,    3638,  6.1138,  1.8547, 0.890, 3.226
 1211,    3641,  6.1141,  1.8552, 0.890, 3.228
 1212,    3644,  6.1136,  1.8617, 0.891, 3.228
 1213,    3647,  6.1141,  1.8720, 0.893, 3.229
 1214,    3650,  6.1131,  1.8562, 0.890, 3.227
 1215,    3653,  6.1141,  1.8559, 0.891, 3.227
 1216,    3656,  6.1161,  1.8817, 0.892, 3.229
 1217,    3659,  6.1143,  1.8628, 0.891, 3.228
 1218,    3662,  6.1136,  1.8564, 0.890, 3.227
 1219,    3665,  6.1153,  1.8566, 0.890, 3.228
 1220,    3668,  6.1153,  1.8691, 0.892, 3.228
 1221,    3671,  6.1136,  1.8571, 0.890, 3.227
 1222,    3674,  6.1156,  1.8572, 0.891, 3.228
 1223,    3677,  6.1133,  1.8576, 0.890, 3.227
 1224,    3680,  6.1146,  1.8581, 0.891, 3.228
 1225,    3683,  6.1143,  1.8581, 0.890, 3.228
 1226,    3686,  6.1159,  1.8638, 0.891, 3.229
 1227,    3689,  6.1161,  1.8586, 0.891, 3.228
 1228,    3692,  6.1159,  1.8587, 0.891, 3.228
 1229,    3695,  6.1164,  1.8592, 0.891, 3.228
 1230,    3698,  6.1171,  1.8593, 0.891, 3.229
 1231,    3701,  6.1151,  1.8598, 0.891, 3.228
 1232,    3704,  6.1169,  1.8597, 0.891, 3.228
 1233,    3707,  6.1118,  1.8600, 0.891, 3.228
 1234,    3710,  6.1146,  1.8600, 0.890, 3.227
 1235,    3713,  6.1143,  1.8660, 0.891, 3.228
 1236,    3716,  6.1133,  1.8659, 0.891, 3.228
 1237,    3719,  6.1143,  1.8655, 0.891, 3.228
 1238,    3722,  6.1148,  1.8612, 0.891, 3.229
 1239,    3725,  6.1133,  1.8610, 0.891, 3.227
 1240,    3728,  6.1131,  1.8612, 0.891, 3.227
 1241,    3731,  6.1138,  1.8613, 0.891, 3.228
 1242,    3734,  6.1146,  1.8613, 0.891, 3.228
 1243,    3737,  6.1143,  1.8618, 0.891, 3.228
 1244,    3740,  6.1153,  1.8617, 0.891, 3.228
 1245,    3743,  6.1161,  1.8725, 0.892, 3.229
 1246,    3746,  6.1153,  1.8680, 0.891, 3.228
 1247,    3749,  6.1148,  1.8624, 0.891, 3.228
 1248,    3752,  6.1146,  1.8628, 0.891, 3.228
 1249,    3755,  6.1141,  1.8629, 0.891, 3.228
 1250,    3758,  6.1138,  1.8628, 0.891, 3.227
 1251,    3761,  6.1161,  1.8631, 0.891, 3.228
 1252,    3764,  6.1136,  1.8634, 0.891, 3.227
 1253,    3767,  6.1161,  1.8634, 0.892, 3.229
 1254,    3770,  6.1138,  1.8634, 0.891, 3.228
 1255,    3773,  6.1166,  1.8634, 0.891, 3.227
 1256,    3776,  6.1171,  1.8706, 0.892, 3.229
 1257,    3779,  6.1171,  1.8643, 0.891, 3.228
 1258,    3782,  6.1143,  1.8644, 0.891, 3.228
 1259,    3785,  6.1153,  1.8644, 0.891, 3.228
 1260,    3788,  6.1169,  1.8646, 0.891, 3.228
 1261,    3791,  6.1169,  1.8649, 0.892, 3.229
 1262,    3794,  6.1146,  1.8655, 0.891, 3.228
 1263,    3797,  6.1133,  1.8649, 0.891, 3.228
 1264,    3800,  6.1159,  1.8651, 0.891, 3.228
 1265,    3803,  6.1174,  1.8657, 0.892, 3.229
 1266,    3806,  6.1166,  1.8716, 0.892, 3.229
 1267,    3809,  6.1164,  1.8657, 0.892, 3.228
 1268,    3812,  6.1169,  1.8659, 0.892, 3.229
 1269,    3815,  6.1164,  1.8664, 0.892, 3.229
 1270,    3818,  6.1174,  1.8785, 0.893, 3.230
 1271,    3821,  6.1128,  1.8667, 0.891, 3.227
 1272,    3824,  6.1159,  1.8670, 0.892, 3.229
 1273,    3827,  6.1153,  1.8670, 0.891, 3.228
 1274,    3830,  6.1153,  1.8675, 0.891, 3.229
 1275,    3833,  6.1166,  1.8889, 0.893, 3.230
 1276,    3836,  6.1161,  1.8677, 0.891, 3.229
 1277,    3839,  6.1161,  1.8682, 0.892, 3.227
 1278,    3842,  6.1136,  1.8682, 0.892, 3.228
 1279,    3845,  6.1141,  1.8742, 0.892, 3.229
 1280,    3848,  6.1169,  1.8745, 0.892, 3.229
 1281,    3851,  6.1159,  1.8691, 0.892, 3.229
 1282,    3854,  6.1164,  1.8690, 0.892, 3.229
 1283,    3857,  6.1174,  1.8685, 0.891, 3.229
 1284,    3860,  6.1164,  1.8693, 0.892, 3.229
 1285,    3863,  6.1174,  1.8755, 0.893, 3.229
 1286,    3866,  6.1159,  1.8693, 0.891, 3.229
 1287,    3869,  6.1164,  1.8701, 0.892, 3.229
 1288,    3872,  6.1166,  1.8703, 0.892, 3.230
 1289,    3875,  6.1169,  1.8703, 0.892, 3.230
 1290,    3878,  6.1166,  1.8703, 0.892, 3.229
 1291,    3881,  6.1136,  1.8708, 0.892, 3.228
 1292,    3884,  6.1166,  1.8711, 0.892, 3.230
 1293,    3887,  6.1174,  1.8714, 0.892, 3.229
 1294,    3890,  6.1169,  1.8773, 0.893, 3.230
 1295,    3893,  6.1184,  1.8848, 0.893, 3.231
 1296,    3896,  6.1174,  1.8716, 0.892, 3.229
 1297,    3899,  6.1171,  1.8718, 0.892, 3.230
 1298,    3902,  6.1161,  1.8725, 0.892, 3.230
 1299,    3905,  6.1179,  1.8725, 0.893, 3.229
 1300,    3908,  6.1148,  1.8727, 0.892, 3.229
 1301,    3911,  6.1171,  1.8729, 0.893, 3.230
 1302,    3914,  6.1174,  1.8788, 0.893, 3.229
 1303,    3917,  6.1169,  1.6741, 0.892, 3.229
 1304,    3920,  6.1174,  1.8793, 0.893, 3.230
 1305,    3923,  6.1184,  1.8799, 0.893, 3.230
 1306,    3926,  6.1159,  1.8740, 0.892, 3.228
 1307,    3929,  6.1161,  1.8739, 0.892, 3.230
 1308,    3932,  6.1171,  1.8745, 0.892, 3.230
 1309,    3935,  6.1174,  1.8747, 0.892, 3.229
 1310,    3938,  6.1169,  1.8749, 0.893, 3.230
 1311,    3941,  6.1143,  1.8750, 0.892, 3.229
 1312,    3944,  6.1164,  1.8755, 0.893, 3.230
 1313,    3947,  6.1166,  1.8752, 0.893, 3.230
 1314,    3950,  6.1191,  1.8812, 0.894, 3.231
 1315,    3953,  6.1151,  1.8755, 0.892, 3.229
 1316,    3956,  6.1164,  1.8757, 0.893, 3.230
 1317,    3959,  6.1174,  1.8757, 0.893, 3.230
 1318,    3962,  6.1169,  1.8760, 0.893, 3.230
 1319,    3965,  6.1179,  1.8765, 0.893, 3.230
 1320,    3968,  6.1179,  1.8877, 0.894, 3.230
 1321,    3971,  6.1169,  1.8765, 0.893, 3.229
 1322,    3974,  6.1171,  1.8771, 0.893, 3.230
 1323,    3977,  6.1181,  1.8827, 0.894, 3.231
 1324,    3980,  6.1199,  1.8771, 0.896, 3.232
 1325,    3983,  6.1148,  1.8776, 0.893, 3.229
 1326,    3986,  6.1179,  1.8778, 0.893, 3.230
 1327,    3989,  6.1143,  1.8776, 0.893, 3.229
 1328,    3992,  6.1164,  1.8781, 0.893, 3.229
 1329,    3995,  6.1171,  1.8786, 0.893, 3.230
 1330,    3998,  6.1179,  1.8786, 0.893, 3.230
 1331,    4001,  6.1161,  1.8788, 0.892, 3.229
 1332,    4004,  6.1169,  1.8790, 0.893, 3.230
 1333,    4007,  6.1174,  1.8848, 0.894, 3.231
 1334,    4010,  6.1189,  1.8791, 0.894, 3.230
 1335,    4013,  6.1191,  1.8848, 0.894, 3.231
 1336,    4016,  6.1161,  1.8793, 0.893, 3.229
 1337,    4019,  6.1181,  1.8793, 0.893, 3.230
 1338,    4022,  6.1176,  1.8795, 0.893, 3.230
 1339,    4025,  6.1189,  1.8797, 0.893, 3.230
 1340,    4028,  6.1176,  1.8797, 0.893, 3.231
 1341,    4031,  6.1166,  1.8755, 0.893, 3.230
 1342,    4034,  6.1169,  1.8749, 0.893, 3.230
 1343,    4037,  6.1153,  1.8694, 0.892, 3.229
 1344,    4040,  6.1128,  1.8579, 0.890, 3.227
 1345,    4043,  6.1146,  1.8657, 0.891, 3.228
 1346,    4046,  6.1143,  1.8538, 0.890, 3.227
 1347,    4049,  6.1146,  1.8628, 0.891, 3.228
 1348,    4052,  6.1123,  1.8359, 0.888, 3.225
 1349,    4055,  6.1141,  1.8571, 0.889, 3.227
 1350,    4058,  6.1138,  1.8235, 0.887, 3.225
 1351,    4061,  6.1128,  1.8194, 0.886, 3.224
 1352,    4064,  6.1111,  1.8222, 0.886, 3.224
 1353,    4067,  6.1116,  1.8217, 0.888, 3.225
 1354,    4070,  6.1101,  1.8062, 0.884, 3.222
 1355,    4073,  6.1108,  1.8016, 0.884, 3.222
 1356,    4076,  6.1085,  1.7951, 0.883, 3.221
 1357,    4079,  6.1093,  1.7903, 0.882, 3.220
 1358,    4082,  5.9136,  1.8581, 0.890, 3.228
 1359,    4085,  5.9149,  1.8525, 0.890, 3.227
 1360,    4088,  5.9126,  1.8463, 0.889, 3.227
 1361,    4091,  5.9118,  1.8412, 0.888, 3.225
 1362,    4094,  5.9126,  1.8417, 0.889, 3.226
 1363,    4097,  5.9136,  1.8620, 0.890, 3.228
 1364,    4100,  5.9131,  1.8275, 0.887, 3.225
 1365,    4103,  5.9121,  1.8210, 0.886, 3.224
 1366,    4106,  5.9106,  1.8177, 0.886, 3.224
 1367,    4109,  5.9101,  1.8119, 0.885, 3.223
 1368,    4112,  5.9121,  1.8222, 0.888, 3.225
 1369,    4115,  5.9086,  1.8099, 0.885, 3.222
 1370,    4118,  5.7341,  1.8725, 0.892, 3.230
 1371,    4121,  5.7333,  1.8615, 0.891, 3.229
 1372,    4124,  5.7351,  1.8626, 0.891, 3.229
 1373,    4127,  5.7315,  1.8527, 0.889, 3.227
 1374,    4130,  5.7315,  1.8446, 0.889, 3.227
 1375,    4133,  5.7325,  1.8411, 0.888, 3.226
 1376,    4136,  5.7323,  1.8364, 0.888, 3.226
 1377,    4139,  5.7313,  1.8311, 0.887, 3.225
 1378,    4142,  5.7303,  1.8278, 0.887, 3.225
 1379,    4145,  5.7298,  1.8228, 0.886, 3.224
 1380,    4148,  5.7298,  1.8182, 0.886, 3.225
 1381,    4151,  5.7298,  1.8129, 0.885, 3.223
 1382,    4154,  5.7315,  1.8083, 0.885, 3.224
 1383,    4157,  5.7305,  1.8073, 0.884, 3.223
 1384,    4160,  5.7303,  1.7982, 0.883, 3.221
 1385,    4163,  5.7295,  1.7924, 0.883, 3.222
 1386,    4166,  5.7295,  1.7847, 0.882, 3.221
 1387,    4169,  5.7295,  1.7820, 0.881, 3.220
 1388,    4172,  5.7298,  1.7792, 0.881, 3.220
 1389,    4175,  5.7288,  1.7960, 0.883, 3.221
 1390,    4178,  5.7295,  1.7685, 0.880, 3.219
 1391,    4181,  5.7290,  1.7693, 0.880, 3.220
 1392,    4184,  5.7280,  1.7588, 0.879, 3.218
 1393,    4187,  5.7295,  1.7504, 0.878, 3.218
 1394,    4190,  5.7283,  1.7542, 0.878, 3.218
 1395,    4193,  5.7288,  1.7520, 0.878, 3.217
 1396,    4196,  5.7275,  1.7398, 0.876, 3.216
 1397,    4199,  5.7288,  1.7354, 0.876, 3.215
 1398,    4202,  5.7275,  1.7303, 0.875, 3.214
 1399,    4205,  5.7283,  1.7248, 0.874, 3.214
 1400,    4208,  5.7275,  1.7191, 0.874, 3.214
 1401,    4211,  5.7260,  1.7162, 0.874, 3.213
 1402,    4214,  5.7187,  1.5632, 0.871, 3.209
 1403,    4217,  5.7250,  1.7086, 0.873, 3.213
 1404,    4220,  5.7235,  1.6998, 0.872, 3.211
 1405,    4223,  5.7230,  1.6954, 0.871, 3.211
 1406,    4226,  5.7225,  1.6969, 0.872, 3.210
 1407,    4229,  5.7225,  1.6893, 0.870, 3.210
 1408,    4232,  5.7207,  1.6833, 0.870, 3.210
 1409,    4235,  5.7207,  1.6809, 0.869, 3.210
 1410,    4238,  5.7194,  1.6760, 0.869, 3.209
 1411,    4241,  5.7182,  1.6717, 0.868, 3.209
 1412,    4244,  5.7192,  1.6691, 0.868, 3.209
 1413,    4247,  5.7214,  1.6693, 0.869, 3.209
 1414,    4250,  5.7187,  1.6590, 0.868, 3.209
 1415,    4253,  5.7174,  1.6538, 0.867, 3.207
 1416,    4256,  5.7154,  1.6505, 0.866, 3.207
 1417,    4259,  5.7159,  1.6474, 0.865, 3.207
 1418,    4262,  5.7144,  1.6518, 0.866, 3.207
 1419,    4265,  5.7146,  1.6450, 0.865, 3.207
 1420,    4268,  5.5222,  1.6985, 0.872, 3.212
 1421,    4271,  5.5212,  1.6931, 0.871, 3.212
 1422,    4274,  5.5199,  1.6882, 0.870, 3.210
 1423,    4277,  5.5202,  1.6863, 0.870, 3.210
 1424,    4280,  5.5192,  1.6807, 0.869, 3.210
 1425,    4283,  5.5194,  1.6777, 0.870, 3.209
 1426,    4286,  5.5182,  1.6719, 0.868, 3.209
 1427,    4289,  5.5149,  1.6686, 0.868, 3.208
 1428,    4292,  5.5157,  1.6639, 0.868, 3.209
 1429,    4295,  5.5129,  1.6604, 0.867, 3.207
 1430,    4298,  5.5136,  1.6544, 0.867, 3.207
 1431,    4301,  5.5144,  1.6579, 0.867, 3.208
 1432,    4304,  5.5162,  1.6664, 0.868, 3.209
 1433,    4307,  5.5126,  1.6486, 0.865, 3.206
 1434,    4310,  5.5149,  1.6390, 0.864, 3.206
 1435,    4313,  5.5141,  1.6680, 0.868, 3.211
 1436,    4316,  5.5114,  1.6350, 0.864, 3.205
 1437,    4319,  5.5116,  1.6231, 0.862, 3.203
 1438,    4322,  5.5119,  1.6205, 0.862, 3.203
 1439,    4325,  5.5129,  1.6147, 0.862, 3.203
