2015/05/17 13:37:48,V,A,Ah,Wh,T,S
2015/05/17 14:41:22,5.5915,2.2111,2.1886,12.1930,28.6,4149
2015/05/17 14:41:23,5.5917,2.2112,2.1892,12.1964,28.6,4150
2015/05/17 14:41:24,5.5920,2.2101,2.1898,12.1998,28.6,4151
2015/05/17 14:41:25,5.5920,2.2101,2.1904,12.2033,28.6,4152
2015/05/17 14:41:26,5.5920,2.2109,2.1910,12.2067,28.6,4153
2015/05/17 14:41:27,5.5920,2.2110,2.1916,12.2101,28.6,4154
2015/05/17 14:41:28,5.5922,2.2106,2.1923,12.2136,28.6,4155
2015/05/17 14:41:29,5.5924,2.2100,2.1929,12.2170,28.6,4156
2015/05/17 14:41:30,5.5925,2.2102,2.1935,12.2204,28.6,4157
2015/05/17 14:41:31,5.5925,2.2111,2.1941,12.2239,28.6,4158
2015/05/17 14:41:32,5.5925,2.2110,2.1947,12.2273,28.6,4159
2015/05/17 14:41:33,5.5926,2.2102,2.1953,12.2307,28.6,4160
2015/05/17 14:41:34,5.5926,2.2102,2.1959,12.2342,28.6,4161
2015/05/17 14:41:35,5.5925,2.2110,2.1966,12.2376,28.6,4162
2015/05/17 14:41:36,5.5928,2.2112,2.1972,12.2410,28.5,4163
2015/05/17 14:41:37,5.3015,0.4023,2.1978,12.2445,28.5,4164
2015/05/17 14:41:38,5.5884,2.2111,2.1979,12.2451,28.5,4165
2015/05/17 14:41:39,5.5899,2.2109,2.1985,12.2485,28.5,4166
2015/05/17 14:41:40,5.5906,2.2114,2.1991,12.2519,28.6,4167
2015/05/17 14:41:41,5.5910,2.2112,2.1997,12.2554,28.5,4168
2015/05/17 14:41:42,5.5916,2.2102,2.2004,12.2588,28.6,4169
2015/05/17 14:41:43,5.5916,2.2102,2.2010,12.2622,28.5,4170
2015/05/17 14:41:44,5.5917,2.2112,2.2016,12.2657,28.5,4171
2015/05/17 14:41:45,5.5918,2.2110,2.2022,12.2691,28.6,4172
2015/05/17 14:41:46,5.5921,2.2102,2.2028,12.2725,28.5,4173
2015/05/17 14:41:47,5.5922,2.2100,2.2034,12.2760,28.5,4174
2015/05/17 14:41:48,5.5922,2.2105,2.2040,12.2794,28.5,4175
2015/05/17 14:41:49,5.5925,2.2110,2.2047,12.2828,28.5,4176
2015/05/17 14:41:50,5.5924,2.2107,2.2053,12.2863,28.5,4177
2015/05/17 14:41:51,5.5925,2.2100,2.2059,12.2897,28.5,4178
2015/05/17 14:41:52,5.5927,2.2100,2.2065,12.2931,28.5,4179
2015/05/17 14:41:53,5.5927,2.2110,2.2071,12.2966,28.5,4180
2015/05/17 14:41:54,5.5927,2.2109,2.2077,12.3000,28.5,4181
2015/05/17 14:41:55,5.5929,2.2101,2.2083,12.3034,28.5,4182
2015/05/17 14:41:56,5.5930,2.2100,2.2090,12.3069,28.5,4183
2015/05/17 14:41:57,5.3212,0.0053,2.2096,12.3103,28.5,4184
2015/05/17 14:41:58,5.3006,0.6897,2.2096,12.3103,28.5,4185
2015/05/17 14:41:59,5.5892,2.2112,2.2098,12.3113,28.5,4186
2015/05/17 14:42:00,5.5904,2.2105,2.2104,12.3148,28.5,4187
2015/05/17 14:42:01,5.5909,2.2105,2.2110,12.3182,28.5,4188
2015/05/17 14:42:02,5.5911,2.2113,2.2116,12.3216,28.5,4189
2015/05/17 14:42:03,5.5914,2.2112,2.2122,12.3251,28.6,4190
2015/05/17 14:42:04,5.5918,2.2102,2.2128,12.3285,28.5,4191
2015/05/17 14:42:05,5.5919,2.2102,2.2134,12.3319,28.6,4192
2015/05/17 14:42:06,5.5919,2.2111,2.2141,12.3354,28.5,4193
2015/05/17 14:42:07,5.5922,2.2113,2.2147,12.3388,28.5,4194
2015/05/17 14:42:08,5.5922,2.2107,2.2153,12.3422,28.5,4195
2015/05/17 14:42:09,5.5925,2.2102,2.2159,12.3457,28.5,4196
2015/05/17 14:42:10,5.5926,2.2105,2.2165,12.3491,28.5,4197
2015/05/17 14:42:11,5.5925,2.2112,2.2171,12.3525,28.5,4198
2015/05/17 14:42:12,5.5925,2.2110,2.2177,12.3560,28.5,4199
2015/05/17 14:42:13,5.5927,2.2100,2.2184,12.3594,28.5,4200
2015/05/17 14:42:14,5.5927,2.2100,2.2190,12.3628,28.5,4201
2015/05/17 14:42:15,5.5926,2.2110,2.2196,12.3663,28.5,4202
2015/05/17 14:42:16,5.5926,2.2109,2.2202,12.3697,28.5,4203
2015/05/17 14:42:17,5.5929,2.2102,2.2208,12.3731,28.5,4204
2015/05/17 14:42:18,5.3212,0.3036,2.2214,12.3766,28.5,4205
2015/05/17 14:42:19,5.5870,2.2120,2.2215,12.3770,28.5,4206
2015/05/17 14:42:20,5.5897,2.2115,2.2221,12.3805,28.5,4207
2015/05/17 14:42:21,5.5908,2.2112,2.2227,12.3839,28.5,4208
2015/05/17 14:42:22,5.5911,2.2105,2.2234,12.3873,28.5,4209
2015/05/17 14:42:23,5.5915,2.2102,2.2240,12.3908,28.5,4210
2015/05/17 14:42:24,5.5917,2.2113,2.2246,12.3942,28.5,4211
2015/05/17 14:42:25,5.5919,2.2113,2.2252,12.3976,28.5,4212
2015/05/17 14:42:26,5.5922,2.2105,2.2258,12.4011,28.5,4213
2015/05/17 14:42:27,5.5922,2.2104,2.2264,12.4045,28.5,4214
2015/05/17 14:42:28,5.5921,2.2109,2.2270,12.4079,28.5,4215
2015/05/17 14:42:29,5.5922,2.2112,2.2277,12.4114,28.5,4216
2015/05/17 14:42:30,5.5925,2.2109,2.2283,12.4148,28.5,4217
2015/05/17 14:42:31,5.5925,2.2103,2.2289,12.4182,28.5,4218
2015/05/17 14:42:32,5.5925,2.2105,2.2295,12.4217,28.5,4219
2015/05/17 14:42:33,5.5924,2.2112,2.2301,12.4251,28.5,4220
2015/05/17 14:42:34,5.5925,2.2113,2.2307,12.4285,28.5,4221
2015/05/17 14:42:35,5.5925,2.2102,2.2313,12.4320,28.5,4222
2015/05/17 14:42:36,5.5926,2.2103,2.2320,12.4354,28.5,4223
2015/05/17 14:42:37,5.5926,2.2110,2.2326,12.4388,28.5,4224
2015/05/17 14:42:38,5.5692,1.4499,2.2332,12.4423,28.5,4225
2015/05/17 14:42:39,5.3007,0.4033,2.2336,12.4445,28.5,4226
2015/05/17 14:42:40,5.5888,2.2109,2.2337,12.4451,28.5,4227
2015/05/17 14:42:41,5.5904,2.2109,2.2343,12.4485,28.5,4228
2015/05/17 14:42:42,5.5910,2.2115,2.2349,12.4520,28.5,4229
2015/05/17 14:42:43,5.5912,2.2114,2.2355,12.4554,28.5,4230
2015/05/17 14:42:44,5.5915,2.2104,2.2362,12.4588,28.5,4231
2015/05/17 14:42:45,5.5918,2.2103,2.2368,12.4623,28.5,4232
2015/05/17 14:42:46,5.5918,2.2112,2.2374,12.4657,28.5,4233
2015/05/17 14:42:47,5.5918,2.2112,2.2380,12.4691,28.6,4234
2015/05/17 14:42:48,5.5922,2.2106,2.2386,12.4726,28.6,4235
2015/05/17 14:42:49,5.5922,2.2104,2.2392,12.4760,28.6,4236
2015/05/17 14:42:50,5.5923,2.2108,2.2398,12.4794,28.6,4237
2015/05/17 14:42:51,5.5923,2.2112,2.2405,12.4829,28.6,4238
2015/05/17 14:42:52,5.5923,2.2111,2.2411,12.4863,28.6,4239
2015/05/17 14:42:53,5.5926,2.2103,2.2417,12.4898,28.6,4240
2015/05/17 14:42:54,5.5927,2.2104,2.2423,12.4932,28.6,4241
2015/05/17 14:42:55,5.5925,2.2113,2.2429,12.4966,28.6,4242
2015/05/17 14:42:56,5.5928,2.2112,2.2435,12.5001,28.6,4243
2015/05/17 14:42:57,5.5930,2.2102,2.2441,12.5035,28.6,4244
2015/05/17 14:42:58,5.5930,2.2102,2.2448,12.5069,28.6,4245
2015/05/17 14:42:59,5.3604,0.0057,2.2454,12.5104,28.6,4246
2015/05/17 14:43:00,5.5207,2.1282,2.2454,12.5104,28.5,4247
2015/05/17 14:43:01,5.5899,2.2114,2.2460,12.5136,28.6,4248
2015/05/17 14:43:02,5.5909,2.2106,2.2466,12.5171,28.6,4249
2015/05/17 14:43:03,5.5911,2.2105,2.2472,12.5205,28.6,4250
2015/05/17 14:43:04,5.5914,2.2114,2.2478,12.5239,28.6,4251
2015/05/17 14:43:05,5.5917,2.2114,2.2484,12.5274,28.6,4252
2015/05/17 14:43:06,5.5919,2.2104,2.2490,12.5308,28.6,4253
2015/05/17 14:43:07,5.5921,2.2104,2.2496,12.5342,28.6,4254
2015/05/17 14:43:08,5.5921,2.2112,2.2503,12.5377,28.6,4255
2015/05/17 14:43:09,5.5924,2.2114,2.2509,12.5411,28.5,4256
2015/05/17 14:43:10,5.5924,2.2109,2.2515,12.5445,28.6,4257
2015/05/17 14:43:11,5.5924,2.2104,2.2521,12.5480,28.6,4258
2015/05/17 14:43:12,5.5925,2.2105,2.2527,12.5514,28.6,4259
2015/05/17 14:43:13,5.5925,2.2112,2.2533,12.5548,28.6,4260
2015/05/17 14:43:14,5.5927,2.2113,2.2539,12.5583,28.6,4261
2015/05/17 14:43:15,5.5929,2.2103,2.2546,12.5617,28.6,4262
2015/05/17 14:43:16,5.5927,2.2103,2.2552,12.5651,28.6,4263
2015/05/17 14:43:17,5.5928,2.2114,2.2558,12.5686,28.6,4264
2015/05/17 14:43:18,5.5928,2.2113,2.2564,12.5720,28.6,4265
2015/05/17 14:43:19,5.5930,2.2109,2.2570,12.5754,28.6,4266
2015/05/17 14:43:20,5.3025,0.4001,2.2576,12.5789,28.6,4267
2015/05/17 14:43:21,5.5880,2.2118,2.2577,12.5795,28.6,4268
2015/05/17 14:43:22,5.5900,2.2117,2.2584,12.5829,28.6,4269
2015/05/17 14:43:23,5.5909,2.2114,2.2590,12.5863,28.6,4270
2015/05/17 14:43:24,5.5914,2.2105,2.2596,12.5898,28.6,4271
2015/05/17 14:43:25,5.5917,2.2105,2.2602,12.5932,28.6,4272
2015/05/17 14:43:26,5.5918,2.2114,2.2608,12.5966,28.6,4273
2015/05/17 14:43:27,5.5919,2.2114,2.2614,12.6001,28.6,4274
2015/05/17 14:43:28,5.5922,2.2109,2.2620,12.6035,28.6,4275
2015/05/17 14:43:29,5.5923,2.2105,2.2627,12.6069,28.5,4276
2015/05/17 14:43:30,5.5923,2.2111,2.2633,12.6104,28.6,4277
2015/05/17 14:43:31,5.5924,2.2116,2.2639,12.6138,28.6,4278
2015/05/17 14:43:32,5.5927,2.2112,2.2645,12.6172,28.6,4279
2015/05/17 14:43:33,5.5929,2.2106,2.2651,12.6207,28.6,4280
2015/05/17 14:43:34,5.5928,2.2106,2.2657,12.6241,28.6,4281
2015/05/17 14:43:35,5.5928,2.2115,2.2663,12.6275,28.6,4282
2015/05/17 14:43:36,5.5927,2.2115,2.2670,12.6310,28.6,4283
2015/05/17 14:43:37,5.5929,2.2105,2.2676,12.6344,28.6,4284
2015/05/17 14:43:38,5.5926,2.2106,2.2682,12.6379,28.6,4285
2015/05/17 14:43:39,5.5927,2.2113,2.2688,12.6413,28.6,4286
2015/05/17 14:43:40,5.3431,0.0035,2.2694,12.6447,28.6,4287
2015/05/17 14:43:41,5.2917,0.4342,2.2694,12.6447,28.6,4288
2015/05/17 14:43:42,5.5889,2.2111,2.2695,12.6454,28.6,4289
2015/05/17 14:43:43,5.5905,2.2110,2.2701,12.6488,28.6,4290
2015/05/17 14:43:44,5.5910,2.2117,2.2708,12.6522,28.5,4291
2015/05/17 14:43:45,5.5915,2.2116,2.2714,12.6557,28.5,4292
2015/05/17 14:43:46,5.5917,2.2106,2.2720,12.6591,28.5,4293
2015/05/17 14:43:47,5.5918,2.2106,2.2726,12.6625,28.5,4294
2015/05/17 14:43:48,5.5919,2.2114,2.2732,12.6660,28.5,4295
2015/05/17 14:43:49,5.5921,2.2115,2.2738,12.6694,28.5,4296
2015/05/17 14:43:50,5.5922,2.2111,2.2744,12.6728,28.5,4297
2015/05/17 14:43:51,5.5923,2.2106,2.2751,12.6763,28.5,4298
2015/05/17 14:43:52,5.5924,2.2109,2.2757,12.6797,28.5,4299
2015/05/17 14:43:53,5.5925,2.2115,2.2763,12.6831,28.5,4300
2015/05/17 14:43:54,5.5925,2.2114,2.2769,12.6866,28.5,4301
2015/05/17 14:43:55,5.5926,2.2106,2.2775,12.6900,28.6,4302
2015/05/17 14:43:56,5.5926,2.2105,2.2781,12.6934,28.6,4303
2015/05/17 14:43:57,5.5927,2.2115,2.2787,12.6969,28.6,4304
2015/05/17 14:43:58,5.5928,2.2114,2.2794,12.7003,28.6,4305
2015/05/17 14:43:59,5.5929,2.2108,2.2800,12.7038,28.5,4306
2015/05/17 14:44:00,5.5929,2.2105,2.2806,12.7072,28.6,4307
2015/05/17 14:44:01,5.3220,0.2512,2.2812,12.7106,28.6,4308
2015/05/17 14:44:02,5.5873,2.2129,2.2813,12.7110,28.6,4309
2015/05/17 14:44:03,5.5900,2.2116,2.2819,12.7144,28.6,4310
2015/05/17 14:44:04,5.5906,2.2107,2.2825,12.7179,28.6,4311
2015/05/17 14:44:05,5.5911,2.2106,2.2831,12.7213,28.6,4312
2015/05/17 14:44:06,5.5912,2.2114,2.2837,12.7247,28.6,4313
2015/05/17 14:44:07,5.5915,2.2114,2.2843,12.7282,28.6,4314
2015/05/17 14:44:08,5.5918,2.2106,2.2850,12.7316,28.6,4315
2015/05/17 14:44:09,5.5920,2.2105,2.2856,12.7350,28.6,4316
2015/05/17 14:44:10,5.5919,2.2112,2.2862,12.7385,28.6,4317
2015/05/17 14:44:11,5.5921,2.2114,2.2868,12.7419,28.6,4318
2015/05/17 14:44:12,5.5923,2.2111,2.2874,12.7453,28.6,4319
2015/05/17 14:44:13,5.5923,2.2105,2.2880,12.7488,28.6,4320
2015/05/17 14:44:14,5.5925,2.2107,2.2886,12.7522,28.6,4321
2015/05/17 14:44:15,5.5925,2.2114,2.2893,12.7556,28.6,4322
2015/05/17 14:44:16,5.5928,2.2114,2.2899,12.7591,28.6,4323
2015/05/17 14:44:17,5.5926,2.2105,2.2905,12.7625,28.6,4324
2015/05/17 14:44:18,5.5928,2.2105,2.2911,12.7659,28.6,4325
2015/05/17 14:44:19,5.5925,2.2112,2.2917,12.7694,28.6,4326
2015/05/17 14:44:20,5.5928,2.2114,2.2923,12.7728,28.6,4327
2015/05/17 14:44:21,5.5887,1.6250,2.2929,12.7762,28.6,4328
2015/05/17 14:44:22,5.3018,0.4004,2.2934,12.7788,28.6,4329
2015/05/17 14:44:23,5.5886,2.2118,2.2935,12.7794,28.6,4330
2015/05/17 14:44:24,5.5901,2.2119,2.2941,12.7828,28.6,4331
2015/05/17 14:44:25,5.5909,2.2117,2.2947,12.7862,28.6,4332
2015/05/17 14:44:26,5.5911,2.2108,2.2953,12.7897,28.6,4333
2015/05/17 14:44:27,5.5915,2.2108,2.2960,12.7931,28.5,4334
2015/05/17 14:44:28,5.5914,2.2117,2.2966,12.7965,28.5,4335
2015/05/17 14:44:29,5.5919,2.2117,2.2972,12.8000,28.6,4336
2015/05/17 14:44:30,5.5921,2.2109,2.2978,12.8034,28.6,4337
2015/05/17 14:44:31,5.5922,2.2108,2.2984,12.8068,28.6,4338
2015/05/17 14:44:32,5.5923,2.2112,2.2990,12.8103,28.5,4339
2015/05/17 14:44:33,5.5925,2.2117,2.2996,12.8137,28.5,4340
2015/05/17 14:44:34,5.5926,2.2114,2.3003,12.8171,28.6,4341
2015/05/17 14:44:35,5.5926,2.2107,2.3009,12.8206,28.6,4342
2015/05/17 14:44:36,5.5927,2.2108,2.3015,12.8240,28.6,4343
2015/05/17 14:44:37,5.5929,2.2117,2.3021,12.8274,28.6,4344
2015/05/17 14:44:38,5.5928,2.2117,2.3027,12.8309,28.6,4345
2015/05/17 14:44:39,5.5928,2.2109,2.3033,12.8343,28.6,4346
2015/05/17 14:44:40,5.5929,2.2108,2.3039,12.8378,28.6,4347
2015/05/17 14:44:41,5.5930,2.2114,2.3046,12.8412,28.6,4348
2015/05/17 14:44:42,5.3567,0.0055,2.3052,12.8446,28.6,4349
2015/05/17 14:44:43,5.4975,1.9751,2.3052,12.8446,28.6,4350
2015/05/17 14:44:44,5.5896,2.2112,2.3057,12.8476,28.6,4351
2015/05/17 14:44:45,5.5905,2.2112,2.3063,12.8511,28.6,4352
2015/05/17 14:44:46,5.5911,2.2119,2.3070,12.8545,28.6,4353
2015/05/17 14:44:47,5.5916,2.2118,2.3076,12.8579,28.6,4354
2015/05/17 14:44:48,5.5917,2.2109,2.3082,12.8614,28.6,4355
2015/05/17 14:44:49,5.5919,2.2108,2.3088,12.8648,28.6,4356
2015/05/17 14:44:50,5.5920,2.2116,2.3094,12.8683,28.6,4357
2015/05/17 14:44:51,5.5922,2.2118,2.3100,12.8717,28.6,4358
2015/05/17 14:44:52,5.5923,2.2112,2.3106,12.8751,28.6,4359
2015/05/17 14:44:53,5.5924,2.2109,2.3113,12.8786,28.6,4360
2015/05/17 14:44:54,5.5925,2.2110,2.3119,12.8820,28.6,4361
2015/05/17 14:44:55,5.5925,2.2117,2.3125,12.8854,28.6,4362
2015/05/17 14:44:56,5.5925,2.2118,2.3131,12.8889,28.6,4363
2015/05/17 14:44:57,5.5926,2.2108,2.3137,12.8923,28.6,4364
2015/05/17 14:44:58,5.5927,2.2107,2.3143,12.8957,28.6,4365
2015/05/17 14:44:59,5.5928,2.2117,2.3149,12.8992,28.6,4366
2015/05/17 14:45:00,5.5927,2.2117,2.3155,12.9026,28.6,4367
2015/05/17 14:45:01,5.5929,2.2110,2.3162,12.9060,28.6,4368
2015/05/17 14:45:02,5.5930,2.2106,2.3168,12.9095,28.6,4369
2015/05/17 14:45:03,5.3018,0.4038,2.3174,12.9129,28.6,4370
2015/05/17 14:45:04,5.5882,2.2126,2.3175,12.9135,28.6,4371
2015/05/17 14:45:05,5.5902,2.2118,2.3181,12.9169,28.6,4372
2015/05/17 14:45:06,5.5909,2.2109,2.3187,12.9204,28.6,4373
2015/05/17 14:45:07,5.5914,2.2108,2.3193,12.9238,28.6,4374
2015/05/17 14:45:08,5.5916,2.2117,2.3200,12.9272,28.6,4375
2015/05/17 14:45:09,5.5917,2.2117,2.3206,12.9307,28.6,4376
2015/05/17 14:45:10,5.5920,2.2109,2.3212,12.9341,28.6,4377
2015/05/17 14:45:11,5.5921,2.2107,2.3218,12.9375,28.6,4378
2015/05/17 14:45:12,5.5921,2.2113,2.3224,12.9410,28.6,4379
2015/05/17 14:45:13,5.5922,2.2117,2.3230,12.9444,28.6,4380
2015/05/17 14:45:14,5.5924,2.2114,2.3236,12.9478,28.6,4381
2015/05/17 14:45:15,5.5923,2.2107,2.3243,12.9513,28.6,4382
2015/05/17 14:45:16,5.5925,2.2108,2.3249,12.9547,28.6,4383
2015/05/17 14:45:17,5.5924,2.2117,2.3255,12.9582,28.6,4384
2015/05/17 14:45:18,5.5926,2.2118,2.3261,12.9616,28.6,4385
2015/05/17 14:45:19,5.5927,2.2109,2.3267,12.9650,28.6,4386
2015/05/17 14:45:20,5.5930,2.2109,2.3273,12.9685,28.6,4387
2015/05/17 14:45:21,5.5929,2.2114,2.3279,12.9719,28.6,4388
2015/05/17 14:45:22,5.5930,2.2118,2.3286,12.9753,28.6,4389
2015/05/17 14:45:23,5.3728,0.0021,2.3292,12.9788,28.6,4390
2015/05/17 14:45:24,5.3007,0.4006,2.3292,12.9788,28.6,4391
2015/05/17 14:45:25,5.5895,2.2118,2.3293,12.9794,28.6,4392
2015/05/17 14:45:26,5.5904,2.2122,2.3299,12.9828,28.6,4393
2015/05/17 14:45:27,5.5910,2.2120,2.3305,12.9862,28.6,4394
2015/05/17 14:45:28,5.5914,2.2111,2.3311,12.9897,28.6,4395
2015/05/17 14:45:29,5.5916,2.2110,2.3317,12.9931,28.6,4396
2015/05/17 14:45:30,5.5918,2.2119,2.3324,12.9965,28.6,4397
2015/05/17 14:45:31,5.5919,2.2119,2.3330,13.0000,28.6,4398
2015/05/17 14:45:32,5.5923,2.2112,2.3336,13.0034,28.6,4399
2015/05/17 14:45:33,5.5922,2.2109,2.3342,13.0068,28.6,4400
2015/05/17 14:45:34,5.5924,2.2114,2.3348,13.0103,28.6,4401
2015/05/17 14:45:35,5.5925,2.2119,2.3354,13.0137,28.6,4402
2015/05/17 14:45:36,5.5925,2.2117,2.3360,13.0171,28.6,4403
2015/05/17 14:45:37,5.5925,2.2108,2.3367,13.0206,28.6,4404
2015/05/17 14:45:38,5.5926,2.2110,2.3373,13.0240,28.6,4405
2015/05/17 14:45:39,5.5927,2.2120,2.3379,13.0275,28.6,4406
2015/05/17 14:45:40,5.5927,2.2119,2.3385,13.0309,28.6,4407
2015/05/17 14:45:41,5.5928,2.2112,2.3391,13.0343,28.6,4408
2015/05/17 14:45:42,5.5927,2.2109,2.3397,13.0378,28.6,4409
2015/05/17 14:45:43,5.5928,2.2115,2.3403,13.0412,28.6,4410
2015/05/17 14:45:44,5.3228,0.2114,2.3410,13.0446,28.6,4411
2015/05/17 14:45:45,5.5870,2.2129,2.3410,13.0449,28.6,4412
2015/05/17 14:45:46,5.5899,2.2113,2.3416,13.0484,28.6,4413
2015/05/17 14:45:47,5.5908,2.2112,2.3422,13.0518,28.6,4414
2015/05/17 14:45:48,5.5911,2.2121,2.3429,13.0552,28.6,4415
2015/05/17 14:45:49,5.5912,2.2121,2.3435,13.0587,28.6,4416
2015/05/17 14:45:50,5.5918,2.2112,2.3441,13.0621,28.6,4417
2015/05/17 14:45:51,5.5920,2.2110,2.3447,13.0655,28.6,4418
2015/05/17 14:45:52,5.5921,2.2118,2.3453,13.0690,28.6,4419
2015/05/17 14:45:53,5.5921,2.2119,2.3459,13.0724,28.6,4420
2015/05/17 14:45:54,5.5922,2.2114,2.3465,13.0759,28.6,4421
2015/05/17 14:45:55,5.5924,2.2110,2.3472,13.0793,28.6,4422
2015/05/17 14:45:56,5.5926,2.2113,2.3478,13.0827,28.6,4423
2015/05/17 14:45:57,5.5925,2.2120,2.3484,13.0862,28.6,4424
2015/05/17 14:45:58,5.5926,2.2119,2.3490,13.0896,28.6,4425
2015/05/17 14:45:59,5.5927,2.2110,2.3496,13.0930,28.6,4426
2015/05/17 14:46:00,5.5927,2.2110,2.3502,13.0965,28.6,4427
2015/05/17 14:46:01,5.5928,2.2118,2.3508,13.0999,28.6,4428
2015/05/17 14:46:02,5.5928,2.2118,2.3515,13.1033,28.6,4429
2015/05/17 14:46:03,5.5929,2.2112,2.3521,13.1068,28.6,4430
2015/05/17 14:46:04,5.6068,1.8987,2.3527,13.1102,28.6,4431
2015/05/17 14:46:05,5.3013,0.4042,2.3532,13.1132,28.6,4432
2015/05/17 14:46:06,5.5887,2.2127,2.3533,13.1138,28.6,4433
2015/05/17 14:46:07,5.5902,2.2122,2.3539,13.1172,28.6,4434
2015/05/17 14:46:08,5.5909,2.2113,2.3546,13.1206,28.6,4435
2015/05/17 14:46:09,5.5915,2.2112,2.3552,13.1241,28.6,4436
2015/05/17 14:46:10,5.5916,2.2122,2.3558,13.1275,28.6,4437
2015/05/17 14:46:11,5.5917,2.2121,2.3564,13.1309,28.6,4438
2015/05/17 14:46:12,5.5920,2.2112,2.3570,13.1344,28.6,4439
2015/05/17 14:46:13,5.5922,2.2110,2.3576,13.1378,28.6,4440
2015/05/17 14:46:14,5.5924,2.2116,2.3582,13.1412,28.6,4441
2015/05/17 14:46:15,5.5924,2.2121,2.3589,13.1447,28.6,4442
2015/05/17 14:46:16,5.5925,2.2116,2.3595,13.1481,28.6,4443
2015/05/17 14:46:17,5.5927,2.2110,2.3601,13.1516,28.6,4444
2015/05/17 14:46:18,5.5927,2.2111,2.3607,13.1550,28.6,4445
2015/05/17 14:46:19,5.5926,2.2120,2.3613,13.1584,28.6,4446
2015/05/17 14:46:20,5.5928,2.2119,2.3619,13.1619,28.6,4447
2015/05/17 14:46:21,5.5928,2.2111,2.3625,13.1653,28.6,4448
2015/05/17 14:46:22,5.5930,2.2111,2.3632,13.1687,28.6,4449
2015/05/17 14:46:23,5.5930,2.2118,2.3638,13.1722,28.6,4450
2015/05/17 14:46:24,5.5930,2.2119,2.3644,13.1756,28.6,4451
2015/05/17 14:46:25,5.3683,0.0053,2.3650,13.1790,28.6,4452
2015/05/17 14:46:26,5.4155,1.4415,2.3650,13.1790,28.6,4453
2015/05/17 14:46:27,5.5898,2.2117,2.3654,13.1812,28.6,4454
2015/05/17 14:46:28,5.5908,2.2122,2.3660,13.1846,28.6,4455
2015/05/17 14:46:29,5.5910,2.2122,2.3666,13.1881,28.6,4456
2015/05/17 14:46:30,5.5916,2.2112,2.3672,13.1915,28.6,4457
2015/05/17 14:46:31,5.5920,2.2112,2.3679,13.1950,28.6,4458
2015/05/17 14:46:32,5.5921,2.2121,2.3685,13.1984,28.6,4459
2015/05/17 14:46:33,5.5922,2.2121,2.3691,13.2018,28.6,4460
2015/05/17 14:46:34,5.5922,2.2115,2.3697,13.2053,28.6,4461
2015/05/17 14:46:35,5.5922,2.2111,2.3703,13.2087,28.6,4462
2015/05/17 14:46:36,5.5922,2.2114,2.3709,13.2121,28.6,4463
2015/05/17 14:46:37,5.5924,2.2120,2.3715,13.2156,28.6,4464
2015/05/17 14:46:38,5.5926,2.2118,2.3722,13.2190,28.6,4465
2015/05/17 14:46:39,5.5928,2.2109,2.3728,13.2224,28.6,4466
2015/05/17 14:46:40,5.5927,2.2110,2.3734,13.2259,28.6,4467
2015/05/17 14:46:41,5.5928,2.2119,2.3740,13.2293,28.6,4468
2015/05/17 14:46:42,5.5929,2.2118,2.3746,13.2327,28.6,4469
2015/05/17 14:46:43,5.5929,2.2111,2.3752,13.2362,28.6,4470
2015/05/17 14:46:44,5.5930,2.2109,2.3758,13.2396,28.6,4471
2015/05/17 14:46:45,5.5929,2.2114,2.3765,13.2430,28.6,4472
2015/05/17 14:46:46,5.3069,0.4079,2.3771,13.2465,28.6,4473
2015/05/17 14:46:47,5.5878,2.2127,2.3772,13.2471,28.6,4474
2015/05/17 14:46:48,5.5902,2.2114,2.3778,13.2505,28.6,4475
2015/05/17 14:46:49,5.5908,2.2112,2.3784,13.2540,28.6,4476
2015/05/17 14:46:50,5.5911,2.2121,2.3790,13.2574,28.6,4477
2015/05/17 14:46:51,5.5914,2.2122,2.3796,13.2608,28.6,4478
2015/05/17 14:46:52,5.5919,2.2112,2.3803,13.2643,28.6,4479
2015/05/17 14:46:53,5.5921,2.2112,2.3809,13.2677,28.6,4480
2015/05/17 14:46:54,5.5921,2.2118,2.3815,13.2711,28.6,4481
2015/05/17 14:46:55,5.5922,2.2120,2.3821,13.2746,28.6,4482
2015/05/17 14:46:56,5.5923,2.2115,2.3827,13.2780,28.6,4483
2015/05/17 14:46:57,5.5925,2.2111,2.3833,13.2814,28.6,4484
2015/05/17 14:46:58,5.5927,2.2113,2.3839,13.2849,28.6,4485
2015/05/17 14:46:59,5.5926,2.2120,2.3846,13.2883,28.6,4486
2015/05/17 14:47:00,5.5927,2.2119,2.3852,13.2917,28.6,4487
2015/05/17 14:47:01,5.5927,2.2109,2.3858,13.2952,28.6,4488
2015/05/17 14:47:02,5.5929,2.2109,2.3864,13.2986,28.6,4489
2015/05/17 14:47:03,5.5928,2.2119,2.3870,13.3020,28.6,4490
2015/05/17 14:47:04,5.5927,2.2119,2.3876,13.3055,28.6,4491
2015/05/17 14:47:05,5.5929,2.2112,2.3882,13.3089,28.6,4492
2015/05/17 14:47:06,5.4690,0.5709,2.3889,13.3124,28.6,4493
2015/05/17 14:47:07,5.3007,0.4038,2.3890,13.3132,28.6,4494
2015/05/17 14:47:08,5.5889,2.2126,2.3891,13.3138,28.6,4495
2015/05/17 14:47:09,5.5904,2.2122,2.3897,13.3172,28.6,4496
2015/05/17 14:47:10,5.5911,2.2113,2.3904,13.3207,28.6,4497
