2015/02/26 18:15:03,U,I,Ah,Wh,T,S
2015/02/26 18:21:03,5.2147,0.0267,0.0015,0.0081,27.9,379
2015/02/26 18:21:04,5.2149,0.0267,0.0015,0.0082,27.9,380
2015/02/26 18:21:05,5.2151,0.0268,0.0015,0.0082,27.9,381
2015/02/26 18:21:06,5.2150,0.0267,0.0015,0.0083,27.9,382
2015/02/26 18:21:08,5.2150,0.0268,0.0016,0.0083,27.9,383
2015/02/26 18:21:09,5.2149,0.0268,0.0016,0.0083,27.9,384
2015/02/26 18:21:10,5.2145,0.0268,0.0016,0.0084,27.9,386
2015/02/26 18:21:11,5.2150,0.0268,0.0016,0.0084,27.9,387
2015/02/26 18:21:12,5.2148,0.0268,0.0016,0.0085,27.9,388
2015/02/26 18:21:13,5.2154,0.0268,0.0016,0.0085,27.9,389
2015/02/26 18:21:14,5.2149,0.0268,0.0016,0.0086,27.9,390
2015/02/26 18:21:15,5.2150,0.0268,0.0016,0.0086,27.9,391
2015/02/26 18:21:16,5.2151,0.0267,0.0016,0.0086,27.9,392
2015/02/26 18:21:17,5.2153,0.0267,0.0016,0.0087,27.9,393
2015/02/26 18:21:19,5.2158,0.0268,0.0016,0.0087,27.9,394
2015/02/26 18:21:20,5.2155,0.0268,0.0016,0.0088,27.9,395
2015/02/26 18:21:21,5.2162,0.0268,0.0016,0.0088,27.9,397
2015/02/26 18:21:22,5.2163,0.0268,0.0017,0.0089,27.9,398
2015/02/26 18:21:23,5.2153,0.0267,0.0017,0.0089,27.9,399
2015/02/26 18:21:24,5.2150,0.0268,0.0017,0.0090,27.9,400
2015/02/26 18:21:25,5.2154,0.0268,0.0017,0.0090,27.8,401
2015/02/26 18:21:26,5.2159,0.0268,0.0017,0.0090,27.9,402
2015/02/26 18:21:27,5.2157,0.0268,0.0017,0.0091,27.9,403
2015/02/26 18:21:29,5.2155,0.0268,0.0017,0.0091,27.9,404
2015/02/26 18:21:30,5.2158,0.0268,0.0017,0.0092,27.9,405
2015/02/26 18:21:31,5.2162,0.0268,0.0017,0.0092,27.8,407
2015/02/26 18:21:32,5.2167,0.0267,0.0017,0.0092,27.9,408
