    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
  493,    1486,  5.1833,  0.0431, 2.503, 2.502
  494,    1489,  5.1843,  0.0430, 2.501, 2.501
  495,    1492,  5.1828,  0.0431, 2.502, 2.503
  496,    1495,  5.1840,  0.0430, 2.503, 2.502
  497,    1498,  5.1828,  0.0430, 2.503, 2.501
  498,    1501,  5.1835,  0.0430, 2.503, 2.502
  499,    1504,  5.1863,  0.0430, 2.502, 2.502
  500,    1507,  5.1881,  0.0430, 2.504, 2.504
  501,    1510,  5.1848,  0.0430, 2.503, 2.501
  502,    1513,  5.1868,  0.0430, 2.504, 2.502
  503,    1516,  5.1838,  0.0431, 2.502, 2.501
  504,    1519,  5.1853,  0.0430, 2.504, 2.503
  505,    1522,  5.1825,  0.0430, 2.501, 2.501
  506,    1525,  5.1866,  0.0430, 2.502, 2.503
  507,    1528,  5.1851,  0.0430, 2.503, 2.503
  508,    1531,  5.1853,  0.0430, 2.504, 2.503
  509,    1534,  5.1840,  0.0431, 2.502, 2.502
  510,    1537,  5.1868,  0.0431, 2.503, 2.502
  511,    1540,  5.1820,  0.0430, 2.501, 2.502
  512,    1543,  5.1845,  0.0430, 2.502, 2.502
  513,    1546,  5.1845,  0.0431, 2.503, 2.502
  514,    1549,  5.1856,  0.0430, 2.501, 2.502
  515,    1552,  5.1825,  0.0430, 2.503, 2.501
  516,    1555,  5.1868,  0.0430, 2.502, 2.503
  517,    1558,  5.1871,  0.0430, 2.504, 2.503
  518,    1561,  5.1825,  0.0430, 2.503, 2.502
  519,    1564,  5.1853,  0.0430, 2.503, 2.501
  520,    1567,  5.1835,  0.0430, 2.503, 2.502
  521,    1570,  5.1840,  0.0431, 2.500, 2.502
  522,    1573,  5.1840,  0.0430, 2.503, 2.502
  523,    1576,  5.1883,  0.0430, 2.504, 2.503
  524,    1579,  5.1803,  0.0431, 2.502, 2.502
  525,    1582,  5.1808,  0.0558, 1.854, 1.853
  526,    1585,  5.1835,  0.0431, 2.502, 2.501
  527,    1588,  5.1856,  0.0430, 2.500, 2.503
  528,    1591,  5.1845,  0.0430, 2.503, 2.501
  529,    1594,  5.1883,  0.0430, 2.504, 2.502
  530,    1597,  5.1878,  0.0430, 2.499, 2.501
  531,    1600,  5.1868,  0.0430, 2.504, 2.503
  532,    1603,  5.1848,  0.0430, 2.502, 2.502
  533,    1606,  5.1883,  0.0431, 2.504, 2.503
  534,    1609,  5.1843,  0.0431, 2.501, 2.501
  535,    1612,  5.1856,  0.0431, 2.501, 2.502
  536,    1615,  5.1835,  0.0431, 2.501, 2.502
  537,    1618,  5.1871,  0.0431, 2.503, 2.502
  538,    1621,  5.1845,  0.0430, 2.502, 2.502
  539,    1624,  5.1853,  0.0431, 2.502, 2.503
  540,    1627,  5.1835,  0.0430, 2.503, 2.502
  541,    1630,  5.1843,  0.0430, 2.504, 2.503
  542,    1633,  5.1876,  0.0430, 2.503, 2.501
  543,    1636,  5.1848,  0.0430, 2.501, 2.503
  544,    1639,  5.1840,  0.0430, 2.502, 2.502
  545,    1642,  5.1843,  0.0430, 2.503, 2.502
  546,    1645,  5.1848,  0.0430, 2.503, 2.502
  547,    1648,  5.1828,  0.0431, 2.501, 2.501
  548,    1651,  5.1845,  0.0431, 2.503, 2.503
  549,    1654,  5.1813,  0.0430, 2.502, 2.502
  550,    1657,  5.1843,  0.0431, 2.503, 2.502
  551,    1660,  5.1823,  0.0433, 2.503, 2.501
  552,    1663,  5.1851,  0.0431, 2.503, 2.503
  553,    1666,  5.1848,  0.0431, 2.503, 2.501
  554,    1669,  5.1881,  0.0431, 2.504, 2.504
  555,    1672,  5.1863,  0.0431, 2.500, 2.501
  556,    1675,  5.1845,  0.0431, 2.504, 2.503
  557,    1678,  5.1873,  0.0431, 2.501, 2.502
  558,    1681,  5.1868,  0.0431, 2.500, 2.503
  559,    1684,  5.1856,  0.0431, 2.502, 2.502
  560,    1687,  5.1871,  0.0431, 2.504, 2.503
  561,    1690,  5.1856,  0.0431, 2.500, 2.503
  562,    1693,  5.1840,  0.0431, 2.504, 2.503
  563,    1696,  5.1848,  0.0431, 2.503, 2.503
  564,    1699,  5.1878,  0.0431, 2.503, 2.502
  565,    1702,  5.1856,  0.0431, 2.504, 2.502
  566,    1705,  5.1843,  0.0431, 2.503, 2.503
  567,    1708,  5.1843,  0.0431, 2.503, 2.503
  568,    1711,  5.1830,  0.0431, 2.502, 2.500
  569,    1714,  5.1856,  0.0431, 2.503, 2.503
  570,    1717,  5.1830,  0.0431, 2.504, 2.503
  571,    1720,  5.1838,  0.0431, 2.503, 2.501
  572,    1723,  5.1835,  0.0431, 2.503, 2.502
  573,    1726,  5.1863,  0.0431, 2.504, 2.504
  574,    1729,  5.1810,  0.0431, 2.502, 2.500
  575,    1732,  5.1823,  0.0431, 2.502, 2.502
  576,    1735,  5.1835,  0.0431, 2.501, 2.502
  577,    1738,  5.1840,  0.0431, 2.503, 2.502
  578,    1741,  5.1833,  0.0431, 2.502, 2.501
  579,    1744,  5.1873,  0.0431, 2.503, 2.501
  580,    1747,  5.1851,  0.0431, 2.503, 2.501
  581,    1750,  5.1853,  0.0431, 2.502, 2.501
  582,    1753,  5.1833,  0.0431, 2.502, 2.502
  583,    1756,  5.1871,  0.0431, 2.502, 2.501
  584,    1759,  5.1825,  0.0431, 2.502, 2.501
  585,    1762,  5.1861,  0.0431, 2.502, 2.502
  586,    1765,  5.1838,  0.0431, 2.501, 2.502
  587,    1768,  5.1845,  0.0431, 2.501, 2.503
  588,    1771,  5.1853,  0.0431, 2.502, 2.503
  589,    1774,  5.1848,  0.0431, 2.503, 2.502
  590,    1777,  5.1805,  0.0431, 2.502, 2.500
  591,    1780,  5.1856,  0.0431, 2.503, 2.503
  592,    1783,  5.1820,  0.0431, 2.501, 2.502
  593,    1786,  5.1843,  0.0431, 2.502, 2.502
  594,    1789,  5.1848,  0.0433, 2.503, 2.502
  595,    1792,  5.1856,  0.0431, 2.502, 2.502
  596,    1795,  5.1823,  0.0431, 2.503, 2.502
  597,    1798,  5.1793,  0.0431, 2.502, 2.501
  598,    1801,  5.1828,  0.0431, 2.502, 2.501
  599,    1804,  5.1820,  0.0431, 2.502, 2.502
  600,    1807,  5.1833,  0.0431, 2.502, 2.502
  601,    1810,  5.1813,  0.0431, 2.502, 2.501
  602,    1813,  5.1813,  0.0431, 2.501, 2.502
  603,    1816,  5.1813,  0.0431, 2.503, 2.501
  604,    1819,  5.1851,  0.0433, 2.503, 2.501
  605,    1822,  5.1823,  0.0431, 2.502, 2.501
  606,    1825,  5.1833,  0.0616, 2.502, 2.502
  607,    1828,  5.1823,  0.0537, 1.852, 1.852
  608,    1831,  5.1823,  0.0431, 2.502, 2.499
  609,    1834,  5.1838,  0.0431, 2.502, 2.502
  610,    1837,  5.1845,  0.0431, 2.503, 2.502
  611,    1840,  5.1840,  0.0430, 2.501, 2.501
  612,    1843,  5.1833,  0.0431, 2.502, 2.501
  613,    1846,  5.1815,  0.0430, 2.500, 2.500
  614,    1849,  5.1858,  0.0431, 2.503, 2.502
  615,    1852,  5.1808,  0.0430, 2.501, 2.501
  616,    1855,  5.1856,  0.0430, 2.503, 2.502
  617,    1858,  5.1823,  0.0430, 2.502, 2.500
  618,    1861,  5.1830,  0.0430, 2.500, 2.501
  619,    1864,  5.1843,  0.0430, 2.503, 2.502
  620,    1867,  5.1856,  0.0430, 2.502, 2.502
  621,    1870,  5.1810,  0.0430, 2.500, 2.501
  622,    1873,  5.1835,  0.0430, 2.502, 2.502
  623,    1876,  5.1828,  0.0430, 2.501, 2.500
  624,    1879,  5.1843,  0.0431, 2.503, 2.503
  625,    1882,  5.1833,  0.0430, 2.501, 2.501
  626,    1885,  5.1810,  0.0430, 2.502, 2.502
  627,    1888,  5.1833,  0.0430, 2.501, 2.502
  628,    1891,  5.1810,  0.0430, 2.502, 2.502
  629,    1894,  5.1840,  0.0430, 2.503, 2.502
  630,    1897,  5.1830,  0.0430, 2.502, 2.500
  631,    1900,  5.1866,  0.0430, 2.504, 2.503
  632,    1903,  5.1840,  0.0430, 2.501, 2.499
  633,    1906,  5.1873,  0.0430, 2.504, 2.503
  634,    1909,  5.1838,  0.0430, 2.501, 2.500
  635,    1912,  5.1858,  0.0431, 2.503, 2.503
  636,    1915,  5.1833,  0.0430, 2.502, 2.502
  637,    1918,  5.1888,  0.0430, 2.504, 2.503
  638,    1921,  5.1820,  0.0430, 2.500, 2.502
  639,    1924,  5.1853,  0.0430, 2.503, 2.502
  640,    1927,  5.1825,  0.0430, 2.502, 2.502
  641,    1930,  5.1856,  0.0431, 2.502, 2.501
  642,    1933,  5.1858,  0.0430, 2.503, 2.502
  643,    1936,  5.1861,  0.0430, 2.503, 2.503
  644,    1939,  5.1858,  0.0430, 2.503, 2.503
  645,    1942,  5.1863,  0.0430, 2.503, 2.502
  646,    1945,  5.1820,  0.0430, 2.503, 2.502
  647,    1948,  5.1853,  0.0430, 2.502, 2.501
  648,    1951,  5.1813,  0.0430, 2.502, 2.501
  649,    1954,  5.1833,  0.0430, 2.503, 2.501
  650,    1957,  5.1813,  0.0430, 2.502, 2.501
  651,    1960,  5.1815,  0.0430, 2.500, 2.501
  652,    1963,  5.1848,  0.0430, 2.502, 2.502
  653,    1966,  5.1813,  0.0431, 2.501, 2.502
  654,    1969,  5.1843,  0.0430, 2.502, 2.500
  655,    1972,  5.1805,  0.0430, 2.502, 2.501
  656,    1975,  5.1853,  0.0430, 2.501, 2.503
  657,    1978,  5.1833,  0.0430, 2.503, 2.501
  658,    1981,  5.1858,  0.0430, 2.502, 2.503
  659,    1984,  5.1840,  0.0430, 2.503, 2.501
  660,    1987,  5.1835,  0.0430, 2.503, 2.501
  661,    1990,  5.1861,  0.0430, 2.502, 2.501
  662,    1993,  5.1848,  0.0431, 2.503, 2.502
  663,    1996,  5.1823,  0.0430, 2.501, 2.499
  664,    1999,  5.1853,  0.0430, 2.502, 2.502
  665,    2002,  5.1828,  0.0430, 2.502, 2.502
  666,    2005,  5.1861,  0.0430, 2.502, 2.502
  667,    2008,  5.1835,  0.0431, 2.502, 2.500
  668,    2011,  5.1876,  0.0430, 2.501, 2.503
  669,    2014,  5.1820,  0.0430, 2.502, 2.501
  670,    2017,  5.1866,  0.0430, 2.503, 2.502
  671,    2020,  5.1820,  0.0430, 2.503, 2.501
  672,    2023,  5.1830,  0.0431, 2.502, 2.502
  673,    2026,  5.1830,  0.0430, 2.502, 2.501
  674,    2029,  5.1848,  0.0430, 2.502, 2.501
  675,    2032,  5.1820,  0.0430, 2.502, 2.502
  676,    2035,  5.1828,  0.0430, 2.501, 2.500
  677,    2038,  5.1838,  0.0431, 2.502, 2.502
  678,    2041,  5.1813,  0.0430, 2.501, 2.500
  679,    2044,  5.1828,  0.0430, 2.502, 2.501
  680,    2047,  5.1803,  0.0430, 2.502, 2.502
  681,    2050,  5.1835,  0.0430, 2.503, 2.501
  682,    2053,  5.1851,  0.0431, 2.503, 2.502
  683,    2056,  5.1861,  0.0430, 2.500, 2.503
  684,    2059,  5.1856,  0.0430, 2.503, 2.501
  685,    2062,  5.1863,  0.0430, 2.503, 2.503
  686,    2065,  5.1833,  0.0430, 2.502, 2.499
  687,    2068,  5.1858,  0.0431, 2.503, 2.503
  688,    2071,  5.1845,  0.0430, 2.500, 2.499
  689,    2074,  5.1861,  0.0430, 2.503, 2.502
  690,    2077,  5.1818,  0.0430, 2.502, 2.502
  691,    2080,  5.1871,  0.0430, 2.502, 2.500
  692,    2083,  5.1820,  0.0431, 2.502, 2.502
  693,    2086,  5.1881,  0.0430, 2.503, 2.503
  694,    2089,  5.1851,  0.0430, 2.503, 2.501
  695,    2092,  5.1868,  0.0430, 2.503, 2.502
  696,    2095,  5.1845,  0.0430, 2.500, 2.502
  697,    2098,  5.1818,  0.0431, 2.502, 2.502
  698,    2101,  5.1820,  0.0430, 2.502, 2.501
  699,    2104,  5.1851,  0.0431, 2.503, 2.502
  700,    2107,  5.1818,  0.0430, 2.500, 2.501
  701,    2110,  5.1830,  0.0430, 2.502, 2.502
  702,    2113,  5.1823,  0.0433, 2.503, 2.501
  703,    2116,  5.1851,  0.0430, 2.502, 2.502
  704,    2119,  5.1838,  0.0430, 2.503, 2.502
  705,    2122,  5.1825,  0.0430, 2.502, 2.500
  706,    2125,  5.1818,  0.0430, 2.502, 2.501
  707,    2128,  5.1820,  0.0430, 2.502, 2.501
  708,    2131,  5.1833,  0.0430, 2.502, 2.500
  709,    2134,  5.1813,  0.0430, 2.502, 2.500
  710,    2137,  5.1833,  0.0430, 2.502, 2.502
  711,    2140,  5.1823,  0.0430, 2.501, 2.499
  712,    2143,  5.1845,  0.0430, 2.503, 2.503
  713,    2146,  5.1818,  0.0430, 2.502, 2.501
  714,    2149,  5.1828,  0.0441, 2.500, 2.501
  715,    2152,  5.1838,  0.0430, 2.502, 2.502
  716,    2155,  5.1840,  0.0430, 2.502, 2.500
  717,    2158,  5.1853,  0.0430, 2.501, 2.502
  718,    2161,  5.1843,  0.0431, 2.503, 2.501
  719,    2164,  5.1823,  0.0430, 2.501, 2.501
  720,    2167,  5.1843,  0.0430, 2.503, 2.502
  721,    2170,  5.1853,  0.0430, 2.503, 2.502
  722,    2173,  5.1840,  0.0430, 2.502, 2.502
  723,    2176,  5.1813,  0.0430, 2.502, 2.502
  724,    2179,  5.1818,  0.0430, 2.502, 2.501
  725,    2182,  5.1843,  0.0430, 2.500, 2.502
  726,    2185,  5.1823,  0.0430, 2.502, 2.502
  727,    2188,  5.1825,  0.0430, 2.499, 2.501
  728,    2191,  5.1823,  0.0431, 2.502, 2.501
  729,    2194,  5.1818,  0.0430, 2.501, 2.502
  730,    2197,  5.1815,  0.0430, 2.502, 2.501
  731,    2200,  5.1833,  0.0430, 2.503, 2.502
  732,    2203,  5.1833,  0.0430, 2.503, 2.501
  733,    2206,  5.1843,  0.0430, 2.503, 2.503
  734,    2209,  5.1840,  0.0430, 2.502, 2.502
  735,    2212,  5.1858,  0.0430, 2.503, 2.502
  736,    2215,  5.1815,  0.0430, 2.502, 2.501
  737,    2218,  5.1845,  0.0430, 2.503, 2.501
  738,    2221,  5.1835,  0.0430, 2.503, 2.499
  739,    2224,  5.1863,  0.0430, 2.503, 2.503
  740,    2227,  5.1823,  0.0430, 2.502, 2.501
  741,    2230,  5.1866,  0.0430, 2.503, 2.503
  742,    2233,  5.1825,  0.0430, 2.502, 2.501
  743,    2236,  5.1838,  0.0430, 2.502, 2.500
  744,    2239,  5.1823,  0.0430, 2.502, 2.502
  745,    2242,  5.1861,  0.0430, 2.503, 2.502
  746,    2245,  5.1828,  0.0430, 2.502, 2.502
  747,    2248,  5.1823,  0.0430, 2.502, 2.502
  748,    2251,  5.1838,  0.0430, 2.503, 2.502
  749,    2254,  5.1845,  0.0430, 2.501, 2.502
  750,    2257,  5.1830,  0.0430, 2.502, 2.502
  751,    2260,  5.1833,  0.0430, 2.503, 2.502
  752,    2263,  5.1848,  0.0430, 2.502, 2.501
  753,    2266,  5.1840,  0.0430, 2.503, 2.502
  754,    2269,  5.1823,  0.0430, 2.500, 2.501
  755,    2272,  5.1830,  0.0430, 2.503, 2.502
  756,    2275,  5.1815,  0.0430, 2.502, 2.502
  757,    2278,  5.1810,  0.0430, 2.503, 2.502
  758,    2281,  5.1825,  0.0430, 2.502, 2.502
  759,    2284,  5.1808,  0.0430, 2.502, 2.501
  760,    2287,  5.1871,  0.0430, 2.502, 2.500
  761,    2290,  5.1851,  0.0430, 2.503, 2.502
  762,    2293,  5.1845,  0.0430, 2.502, 2.502
  763,    2296,  5.1830,  0.0431, 2.503, 2.501
  764,    2299,  5.1863,  0.0430, 2.503, 2.502
  765,    2302,  5.1851,  0.0430, 2.500, 2.501
  766,    2305,  5.1845,  0.0430, 2.503, 2.502
  767,    2308,  5.1823,  0.0430, 2.503, 2.502
  768,    2311,  5.1851,  0.0430, 2.503, 2.502
  769,    2314,  5.1818,  0.0430, 2.501, 2.501
  770,    2317,  5.1840,  0.0430, 2.502, 2.502
  771,    2320,  5.1830,  0.0430, 2.502, 2.501
  772,    2323,  5.1861,  0.0430, 2.502, 2.501
  773,    2326,  5.1833,  0.0430, 2.503, 2.502
  774,    2329,  5.1861,  0.0430, 2.501, 2.501
  775,    2332,  5.1853,  0.0430, 2.503, 2.502
  776,    2335,  5.1813,  0.0430, 2.501, 2.501
  777,    2338,  5.1838,  0.0430, 2.502, 2.501
  778,    2341,  5.1863,  0.0430, 2.503, 2.503
  779,    2344,  5.1820,  0.0430, 2.500, 2.501
  780,    2347,  5.1858,  0.0430, 2.504, 2.503
  781,    2350,  5.1815,  0.0430, 2.502, 2.502
  782,    2353,  5.1835,  0.0430, 2.503, 2.502
  783,    2356,  5.1838,  0.0430, 2.503, 2.502
  784,    2359,  5.1808,  0.0430, 2.502, 2.501
  785,    2362,  5.1833,  0.0430, 2.500, 2.502
  786,    2365,  5.1843,  0.0430, 2.503, 2.502
  787,    2368,  5.1845,  0.0430, 2.503, 2.502
  788,    2371,  5.1833,  0.0430, 2.503, 2.501
  789,    2374,  5.1856,  0.0430, 2.501, 2.500
  790,    2377,  5.1833,  0.0430, 2.503, 2.502
  791,    2380,  5.1863,  0.0430, 2.503, 2.503
  792,    2383,  5.1838,  0.0430, 2.502, 2.502
  793,    2386,  5.1825,  0.0430, 2.501, 2.500
  794,    2389,  5.1820,  0.0430, 2.502, 2.502
  795,    2392,  5.1878,  0.0430, 2.503, 2.503
  796,    2395,  5.1823,  0.0430, 2.500, 2.501
  797,    2398,  5.1866,  0.0430, 2.503, 2.503
  798,    2401,  5.1851,  0.0431, 2.500, 2.502
  799,    2404,  5.1873,  0.0430, 2.504, 2.503
  800,    2407,  5.1838,  0.0430, 2.502, 2.500
  801,    2410,  5.1828,  0.0430, 2.502, 2.502
  802,    2413,  5.1863,  0.0430, 2.503, 2.502
  803,    2416,  5.1843,  0.0431, 2.502, 2.502
  804,    2419,  5.1828,  0.0431, 2.502, 2.502
  805,    2422,  5.1840,  0.0431, 2.503, 2.502
  806,    2425,  5.1815,  0.0431, 2.500, 2.501
  807,    2428,  5.1830,  0.0431, 2.502, 2.501
  808,    2431,  5.1820,  0.0431, 2.501, 2.501
  809,    2434,  5.1820,  0.0431, 2.501, 2.501
  810,    2437,  5.1833,  0.0431, 2.502, 2.500
  811,    2440,  5.1823,  0.0431, 2.500, 2.501
  812,    2443,  5.1825,  0.0431, 2.502, 2.502
  813,    2446,  5.1830,  0.0431, 2.502, 2.501
  814,    2449,  5.1851,  0.0431, 2.503, 2.501
  815,    2452,  5.1823,  0.0431, 2.502, 2.501
  816,    2455,  5.1818,  0.0431, 2.502, 2.501
  817,    2458,  5.1815,  0.0431, 2.502, 2.501
  818,    2461,  5.1843,  0.0431, 2.500, 2.502
  819,    2464,  5.1838,  0.0431, 2.502, 2.503
  820,    2467,  5.1851,  0.0431, 2.502, 2.502
  821,    2470,  5.1825,  0.0431, 2.501, 2.500
  822,    2473,  5.1851,  0.0431, 2.502, 2.502
  823,    2476,  5.1838,  0.0431, 2.500, 2.503
  824,    2479,  5.1848,  0.0431, 2.503, 2.502
  825,    2482,  5.1840,  0.0431, 2.502, 2.501
  826,    2485,  5.1853,  0.0431, 2.502, 2.502
  827,    2488,  5.1843,  0.0431, 2.502, 2.502
  828,    2491,  5.1848,  0.0431, 2.503, 2.501
  829,    2494,  5.1800,  0.0431, 2.501, 2.501
  830,    2497,  5.1856,  0.0431, 2.503, 2.501
  831,    2500,  5.1813,  0.0431, 2.500, 2.501
  832,    2503,  5.1825,  0.0431, 2.502, 2.499
  833,    2506,  5.1833,  0.0431, 2.502, 2.501
  834,    2509,  5.1845,  0.0431, 2.502, 2.502
  835,    2512,  5.1845,  0.0431, 2.502, 2.502
  836,    2515,  5.1820,  0.0431, 2.503, 2.502
  837,    2518,  5.1840,  0.0431, 2.502, 2.500
  838,    2521,  5.1828,  0.0431, 2.502, 2.501
  839,    2524,  5.1835,  0.0431, 2.502, 2.501
  840,    2527,  5.1840,  0.0431, 2.502, 2.501
  841,    2530,  5.1843,  0.0431, 2.503, 2.502
  842,    2533,  5.1840,  0.0431, 2.502, 2.500
  843,    2536,  5.1835,  0.0431, 2.500, 2.500
  844,    2539,  5.1845,  0.0431, 2.501, 2.501
  845,    2542,  5.1830,  0.0431, 2.503, 2.502
  846,    2545,  5.1813,  0.0431, 2.502, 2.502
  847,    2548,  5.1833,  0.0431, 2.502, 2.502
  848,    2551,  5.1810,  0.0431, 2.501, 2.499
  849,    2554,  5.1858,  0.0431, 2.503, 2.502
  850,    2557,  5.1861,  0.0431, 2.503, 2.503
  851,    2560,  5.1861,  0.0431, 2.503, 2.503
  852,    2563,  5.1845,  0.0431, 2.503, 2.501
  853,    2566,  5.1856,  0.0431, 2.501, 2.503
  854,    2569,  5.1833,  0.0431, 2.503, 2.502
  855,    2572,  5.1871,  0.0431, 2.503, 2.502
  856,    2575,  5.1828,  0.0431, 2.502, 2.501
  857,    2578,  5.1823,  0.0431, 2.500, 2.501
  858,    2581,  5.1825,  0.0431, 2.502, 2.502
  859,    2584,  5.1805,  0.0431, 2.502, 2.502
  860,    2587,  5.1833,  0.0431, 2.502, 2.500
  861,    2590,  5.1840,  0.0431, 2.502, 2.503
  862,    2593,  5.1876,  0.0431, 2.502, 2.500
  863,    2596,  5.1825,  0.0431, 2.504, 2.502
  864,    2599,  5.1853,  0.0431, 2.503, 2.503
  865,    2602,  5.1843,  0.0430, 2.502, 2.500
  866,    2605,  5.1833,  0.0430, 2.502, 2.502
  867,    2608,  5.1828,  0.0430, 2.501, 2.499
  868,    2611,  5.1851,  0.0430, 2.504, 2.503
  869,    2614,  5.1840,  0.0430, 2.500, 2.501
  870,    2617,  5.1856,  0.0430, 2.503, 2.502
  871,    2620,  5.1828,  0.0430, 2.499, 2.500
  872,    2623,  5.1825,  0.0430, 2.502, 2.502
  873,    2626,  5.1830,  0.0430, 2.502, 2.501
  874,    2629,  5.1861,  0.0430, 2.500, 2.502
  875,    2632,  5.1818,  0.0430, 2.502, 2.502
  876,    2635,  5.1856,  0.0430, 2.503, 2.502
  877,    2638,  5.1808,  0.0430, 2.502, 2.501
  878,    2641,  5.1876,  0.0430, 2.501, 2.503
  879,    2644,  5.1861,  0.0430, 2.503, 2.502
  880,    2647,  5.1845,  0.0430, 2.502, 2.502
  881,    2650,  5.1828,  0.0430, 2.502, 2.501
  882,    2653,  5.1848,  0.0430, 2.502, 2.500
  883,    2656,  5.1830,  0.0430, 2.502, 2.502
  884,    2659,  5.1825,  0.0430, 2.502, 2.502
  885,    2662,  5.1810,  0.0542, 1.853, 1.853
  886,    2665,  5.1823,  0.0430, 2.501, 2.500
  887,    2668,  5.1825,  0.0430, 2.502, 2.501
  888,    2671,  5.1845,  0.0430, 2.503, 2.502
  889,    2674,  5.1866,  0.0430, 2.503, 2.502
  890,    2677,  5.1833,  0.0431, 2.502, 2.501
  891,    2680,  5.1866,  0.0430, 2.504, 2.503
  892,    2683,  5.1830,  0.0541, 1.853, 1.852
  893,    2686,  5.1848,  0.0430, 2.502, 2.501
  894,    2689,  5.1843,  0.0430, 2.502, 2.501
  895,    2692,  5.1851,  0.0430, 2.502, 2.501
  896,    2695,  5.1830,  0.0431, 2.501, 2.501
  897,    2698,  5.1868,  0.0430, 2.502, 2.500
  898,    2701,  5.1830,  0.0430, 2.502, 2.502
  899,    2704,  5.1845,  0.0430, 2.501, 2.501
  900,    2707,  5.1840,  0.0430, 2.501, 2.501
  901,    2710,  5.1851,  0.0430, 2.501, 2.502
  902,    2713,  5.1830,  0.0431, 2.502, 2.501
  903,    2716,  5.1873,  0.0430, 2.502, 2.502
  904,    2719,  5.1838,  0.0430, 2.502, 2.502
  905,    2722,  5.1851,  0.0430, 2.501, 2.502
  906,    2725,  5.1828,  0.0430, 2.503, 2.502
  907,    2728,  5.1845,  0.0430, 2.501, 2.502
  908,    2731,  5.1823,  0.0430, 2.502, 2.501
  909,    2734,  5.1853,  0.0430, 2.503, 2.502
  910,    2737,  5.1820,  0.0430, 2.500, 2.501
  911,    2740,  5.1838,  0.0430, 2.502, 2.502
  912,    2743,  5.1810,  0.0430, 2.502, 2.501
  913,    2746,  5.1838,  0.0430, 2.503, 2.500
  914,    2749,  5.1835,  0.0431, 2.501, 2.502
  915,    2752,  5.1820,  0.0430, 2.502, 2.501
  916,    2755,  5.1840,  0.0430, 2.503, 2.502
  917,    2758,  5.1815,  0.0431, 2.502, 2.500
  918,    2761,  5.1845,  0.0430, 2.503, 2.501
  919,    2764,  5.1828,  0.0430, 2.500, 2.500
  920,    2767,  5.1813,  0.0430, 2.502, 2.502
  921,    2770,  5.1825,  0.0430, 2.502, 2.501
  922,    2773,  5.1871,  0.0430, 2.503, 2.502
  923,    2776,  5.1810,  0.0430, 2.501, 2.501
  924,    2779,  5.1843,  0.0430, 2.503, 2.502
  925,    2782,  5.1828,  0.0430, 2.500, 2.500
  926,    2785,  5.1856,  0.0431, 2.503, 2.502
  927,    2788,  5.1861,  0.0430, 2.502, 2.501
  928,    2791,  5.1871,  0.0430, 2.503, 2.503
  929,    2794,  5.1828,  0.0430, 2.501, 2.500
  930,    2797,  5.1858,  0.0430, 2.503, 2.502
  931,    2800,  5.1828,  0.0430, 2.500, 2.501
  932,    2803,  5.1858,  0.0430, 2.502, 2.502
  933,    2806,  5.1828,  0.0430, 2.500, 2.501
  934,    2809,  5.1835,  0.0431, 2.502, 2.501
  935,    2812,  5.1828,  0.0430, 2.499, 2.502
  936,    2815,  5.1853,  0.0430, 2.503, 2.502
